ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
109532,ORTHOPEDIC REHAB SPECIALISTS LLC,2143 E FORT KING STREET SUITE 102,OCALA,FL,34471,3523681672,PROPRIETARY,12/30/2009,Y,Y,Y,N,N,Y,95,82,99,97,51,35,73,95,92,95,87,93,98,68,60,67,77,72,100,51,16,29
109533,MERCY HOME CARE INC,2298 SW 8TH STREET,MIAMI,FL,33135,3055520007,PROPRIETARY,10/29/2009,Y,Y,Y,Y,Y,Y,93,92,100,95,13,50,199,98,100,199,100,100,95,39,49,60,82,31,199,11,11,33
109534,FAMILY HOME HEALTH CARE SERVICES CORP,8660 W FLAGLER ST STE 206,MIAMI,FL,33144,3055530387,PROPRIETARY,6/2/2010,Y,Y,Y,Y,Y,Y,99,100,100,100,88,94,100,100,100,199,199,199,100,47,57,68,69,50,199,13,6,16
109535,CENTRAL FLORIDA HOME HEALTH LLC,1200 W STATE RD 434 STE 112,LONGWOOD,FL,32750,4079561910,PROPRIETARY,6/4/2010,Y,Y,Y,Y,Y,Y,61,70,100,84,199,61,199,100,199,199,199,199,97,73,199,199,199,199,199,199,13,17
109536,SACRED HEALTH INC,13200 SW 128TH STREET SUITE D-4,MIAMI,FL,33186,3052551313,PROPRIETARY,1/14/2010,Y,Y,Y,Y,Y,Y,98,96,100,95,73,91,100,99,99,199,96,98,93,37,17,19,96,20,199,7,5,18
109537,SUWANNEE MEDICAL PERSONNEL,1460 CASSAT AVE STE A,JACKSONVILLE,FL,32205,9043843394,PROPRIETARY,5/28/2010,Y,Y,N,N,N,Y,91,92,100,89,73,72,199,96,100,199,100,83,88,46,31,64,71,48,199,199,201,50
109538,CONCEPTS IN ELDERCARE,6191 W ATLANTIC BLVD STE 7,MARGATE,FL,33063,9549840544,PROPRIETARY,7/1/2010,Y,Y,Y,Y,Y,Y,96,98,99,97,79,65,95,97,97,199,100,100,98,43,49,44,74,31,199,35,6,25
109539,CONCEPTS IN ELDERCARE,455 NW 35 STREET SUITE 102,BOCA RATON,FL,33431,5617357610,PROPRIETARY,7/1/2010,Y,Y,Y,Y,Y,Y,95,96,100,98,90,92,199,99,100,199,100,100,98,60,51,75,73,62,199,56,11,27
109540,MY ANGELS HOME HEALTH AGENCY INC,4471 NW 36 ST  STE 250,MIAMI SPRINGS,FL,33166,3058833144,PROPRIETARY,3/26/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
109541,ACCESSIBLE HOME HEALTH CARE OF PALM BEACH,2240 WOOLBRIGHT RD  STE 349,BOYNTON BEACH,FL,33426,5613642880,PROPRIETARY,4/9/2010,Y,Y,Y,Y,Y,Y,98,83,100,100,75,59,199,100,100,199,199,199,100,50,46,62,75,69,199,54,9,25
109542,VITALCARE HOME HEALTH,107 SOUTH WILLOW AVE STE 100,TAMPA,FL,33606,8132586900,PROPRIETARY,6/18/2010,Y,Y,N,Y,N,N,95,93,99,98,50,45,88,100,95,97,91,98,99,68,56,76,71,74,94,52,10,29
109543,C & J HOME HEALTH SERVICES LLC,506 S HWY 27  STE E,MINNEOLA,FL,34715,3524325909,PROPRIETARY,1/10/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,199
109544,"DAILY HOME HEALTH, INC","633 NE 167TH ST, STE 616",NORTH MIAMI BEACH,FL,33162,3056528225,PROPRIETARY,6/16/2010,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109545,"GENESIS COMPREHENSIVE HOME HEALTH CARE SERVICES, I",14680 SW 8 ST  STE 9,MIAMI,FL,33184,3055598946,PROPRIETARY,7/22/2010,Y,Y,Y,N,N,Y,99,100,99,100,29,36,96,99,100,199,199,199,100,46,71,71,83,79,199,10,6,17
109546,GREYSTONE HOME HEALTHCARE LLC,5801 49TH STREET NORTH SUITE 200,SAINT PETERSBURG,FL,33709,7274900230,PROPRIETARY,1/7/2010,Y,Y,Y,Y,Y,Y,92,80,95,91,77,73,84,96,93,90,83,87,97,60,71,79,73,76,94,63,8,27
109547,AUTUMN HOME CARE,400 TONEY PENNA DRIVE SUITE C-1,JUPITER,FL,33458,5617999912,PROPRIETARY,12/14/2009,Y,Y,Y,Y,Y,Y,95,90,98,95,85,72,199,96,100,199,91,95,96,75,55,83,78,68,100,54,4,19
109548,TOTAL SOLUTION HOME HEALTH INC,9500 NW 77 AVE  STE 26,HIALEAH GARDENS,FL,33016,3055589123,PROPRIETARY,7/20/2010,Y,Y,Y,Y,Y,Y,100,100,100,100,69,50,49,99,88,199,199,65,100,86,78,88,93,48,199,40,9,18
109549,MIDNIGHT CARE SERVICES CORP,13501 SW 136 STREET SUITE 207,MIAMI,FL,33186,3059691141,PROPRIETARY,6/1/2010,Y,Y,Y,Y,N,Y,100,100,100,100,199,3,199,100,100,199,199,199,62,62,199,80,89,24,199,199,11,24
109550,ANNA NURSING SERVICES CORP,249 WESTWARD DR,MIAMI,FL,33166,3058637900,PROPRIETARY,7/21/2010,Y,Y,Y,N,Y,Y,99,100,100,100,87,26,100,99,100,199,199,199,97,63,46,89,100,20,199,15,9,20
109552,HEALTH CARE OF SOUTH FLORIDA CORP,1250 E HALLANDSALE BCH BLVD STE 701,HALLANDALE,FL,33009,3058713601,PROPRIETARY,6/30/2010,Y,Y,Y,Y,Y,Y,98,88,100,100,54,73,82,100,100,199,199,89,100,53,48,55,81,35,92,34,9,16
109554,AMERICAN HOME HEALTH PROVIDERS CORP,6001 NW 153 ST  STE 155,MIAMI LAKES,FL,33014,3058203001,PROPRIETARY,6/2/2010,Y,Y,Y,Y,N,Y,100,95,100,100,3,2,199,100,95,199,15,12,100,41,28,49,51,24,199,8,8,10
109555,MAGNIFIQUE HOME HEALTH CARE INC,13501 SW 136 STREET SUITE 208,MIAMI,FL,33186,3055574090,PROPRIETARY,8/8/2010,Y,Y,Y,Y,Y,Y,100,100,100,100,199,9,199,94,100,199,199,199,97,43,22,90,97,19,199,199,6,14
109556,"OASIS HOME CARE OF BROWARD, INC.",201 SE 15TH TER STE 203,DEERFIELD BEACH,FL,33441,9548340173,PROPRIETARY,6/11/2010,Y,Y,Y,Y,Y,Y,95,79,100,97,199,46,199,95,199,199,199,100,100,69,50,65,77,86,199,37,11,17
109557,UNITED HOME HEALTH SOLUTIONS INC,6187 NW 167 ST UNIT H-15,MIAMI GARDENS,FL,33015,3055580470,PROPRIETARY,8/7/2010,Y,Y,Y,N,N,Y,99,100,100,96,33,4,100,100,100,199,100,100,97,36,19,62,99,20,199,28,9,21
109558,MILDRED & MARCE HOME HEALTH CARE SERVICES INC,5755 WEST FLAGLER STREET SUITE 201,MIAMI,FL,33144,3055484836,PROPRIETARY,7/19/2010,Y,Y,N,N,N,Y,93,9,100,100,2,3,79,100,21,199,199,199,99,100,80,91,93,10,199,0,6,15
109559,"BLUE SKY HOME HEALTHCARE, INC",1601 N PALM AVE  STE 204B,PEMBROKE LAKES,FL,33026,9546397708,PROPRIETARY,7/19/2010,Y,Y,N,N,Y,Y,100,44,99,100,16,7,96,99,100,199,94,92,98,73,75,83,91,82,199,63,7,16
109560,ADVANCE HOME CARE SERVICES INC,6850 CORAL WAY  STE 506,MIAMI,FL,33155,3056622568,PROPRIETARY,4/20/2010,Y,Y,Y,Y,N,Y,96,98,100,99,30,29,94,100,100,199,199,199,100,77,63,78,93,36,199,14,7,21
109562,DIPLOMAT HOME CARE INC,16969 NW 67 AVENUE SUITE 203,MIAMI GARDENS,FL,33015,3058182369,PROPRIETARY,1/22/2010,Y,Y,Y,N,Y,Y,100,100,100,97,18,8,199,100,100,199,199,199,100,86,40,91,96,57,199,10,1,12
109564,HOLISTIC HOME HEALTH CARE CORP,7950 WEST FLAGLER STREET SUITE 105,MIAMI,FL,33126,7865285252,PROPRIETARY,9/10/2010,Y,Y,Y,Y,Y,Y,95,199,199,95,199,20,199,95,199,199,199,199,95,199,199,199,199,199,199,199,11,35
109565,ABLE PALMS HOME & HEALTH CARE SERVICES INC,300 LAKE AVENUE NE SUITE 100,LARGO,FL,33771,7275862711,PROPRIETARY,3/11/2010,Y,Y,Y,Y,Y,Y,97,45,100,97,70,77,59,99,99,199,92,80,100,38,52,55,82,40,100,38,8,10
109566,"AMAZING HOME HEALTH CARE, INC.",2202-B CURRY FORD ROAD,ORLANDO,FL,32806,4072777122,PROPRIETARY,9/25/2010,Y,N,N,N,N,Y,96,86,98,96,78,68,97,97,98,199,93,91,94,44,49,67,73,60,199,42,6,20
109567,M & D HOME HEALTH CARE INC,1840 W 49 ST STE 309,HIALEAH,FL,33012,3058228884,PROPRIETARY,2/3/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
109568,LIFESPAN HOME HEALTH CARE OF MIAMI LLC,777 NW 72 AVE  STE 3008,MIAMI,FL,33126,3052618510,PROPRIETARY,8/17/2010,Y,Y,Y,Y,Y,Y,100,100,100,100,98,85,99,99,96,199,199,199,96,53,23,58,63,9,199,17,8,9
109569,NURSE TO YOU HOME HEALTH CARE INC,11621 SEMINOLE BLVD,LARGO,FL,33778,7273931900,PROPRIETARY,9/7/2010,Y,Y,Y,Y,Y,Y,99,86,97,100,95,99,199,96,97,199,95,74,93,67,63,60,64,64,199,199,12,45
109570,ST SOPHIA NURSING CARE CORP,702 SW 57 AVE,MIAMI,FL,33144,3052653239,PROPRIETARY,6/2/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,10,199
109571,SIERRA LIFECARE INC,"4300 N UNIVERSITY DR, STE F-102",LAUDERHILL,FL,33351,9547418160,PROPRIETARY,12/29/2009,Y,N,N,N,N,Y,84,96,199,96,2,9,199,99,100,199,95,89,94,199,199,69,65,199,199,199,201,39
109573,VITAS CARE SOLUTIONS INC,16800 NW 2 AVE   STE 400,NORTH MIAMI BEACH,FL,33169,3053506925,PROPRIETARY,9/8/2010,Y,Y,Y,Y,Y,Y,88,88,100,92,57,40,199,91,100,199,199,199,97,24,33,50,55,199,199,48,25,26
109427,PROFESSIONAL-MED CARE SERVICES CORP,10691 SW 88 STREET SUITE 312,MIAMI,FL,33176,3055988486,PROPRIETARY,12/17/2009,Y,Y,Y,Y,Y,Y,100,86,99,100,34,32,87,99,100,199,100,100,99,45,38,73,78,24,199,20,11,21
109428,UTOPIA HOME CARE INC,4100 W KENNEDY BLVD STE 105,TAMPA,FL,33609,8136391915,PROPRIETARY,10/30/2009,Y,Y,Y,Y,Y,Y,95,78,100,95,41,41,81,87,56,199,83,85,95,48,38,45,56,79,199,46,9,25
109429,V P R HOME HEALTH CORP,7171 CORAL WAY SUITE 301,MIAMI,FL,33155,3052674900,PROPRIETARY,8/27/2009,Y,Y,Y,Y,Y,Y,99,99,98,99,199,69,100,100,98,199,97,89,97,78,69,77,90,90,199,62,3,21
109430,"DIAL 4 CARE, INC",7735 NW 146 ST  STE 206,MIAMI LAKES,FL,33016,3056438403,PROPRIETARY,10/2/2009,Y,Y,Y,N,N,Y,85,199,199,100,199,199,199,100,199,199,199,199,100,199,199,199,199,199,199,199,9,199
109432,HOME MEDICAL CARE INC,7590 W FLAGER ST,MIAMI,FL,33144,3052691199,PROPRIETARY,10/9/2009,Y,Y,N,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,199
109433,"CHANCE HOME CARE, INC.",2100 LAKE IDA RD STE 2-A,DELRAY BEACH,FL,33445,5618196266,PROPRIETARY,11/8/2009,Y,Y,Y,Y,N,Y,95,96,96,94,82,80,83,90,93,199,83,91,85,26,14,31,59,27,66,24,9,24
109434,FDG HOME HEALTH AGENCY INC,10300 SUNSET DR  STE 275H,MIAMI,FL,33173,3052790602,PROPRIETARY,10/22/2009,Y,Y,Y,N,N,Y,99,99,100,100,64,4,38,98,100,199,199,199,91,63,47,99,95,5,199,30,10,26
109435,FUSION HEALTHCARE,10508 SPRING HILL DR,SPRING HILL,FL,34608,3526841388,PROPRIETARY,9/23/2009,Y,Y,Y,Y,Y,Y,96,87,92,95,64,65,99,97,100,98,99,100,98,51,45,70,72,74,85,46,11,28
109436,HEARTFELT HOME CARE OF DISTRICT 7 INC,4305 VINELAND ROAD SUITE G-16,ORLANDO,FL,32811,4079561880,PROPRIETARY,10/27/2009,Y,Y,Y,Y,Y,Y,83,88,98,83,66,67,199,97,87,199,64,79,87,52,44,64,68,74,199,57,16,23
109437,"SUPREME HOME HEALTH CARE, LLC","8910 MIRAMAR PKWY, STE 305",MIRAMAR,FL,33025,9544311681,VOLUNTARY NON-PROFIT - PRIVATE,10/14/2009,Y,Y,N,N,Y,Y,91,199,199,95,199,95,199,95,199,199,199,199,95,199,199,199,199,199,199,199,19,49
109438,ANCON SENIOR CARE CORP,5190 NW 167TH ST STE 113,MIAMI GARDENS,FL,33014,3058828279,PROPRIETARY,10/26/2009,Y,Y,Y,Y,Y,Y,98,92,100,100,10,14,49,100,95,199,50,46,68,53,44,57,82,20,199,19,6,19
109439,ARIAMNI HOME HEALTH CORP,2550 NW 72ND AVE SUITE 215,MIAMI,FL,33122,3052324463,PROPRIETARY,12/22/2009,Y,Y,Y,N,N,Y,98,96,100,99,39,24,74,95,94,199,46,44,97,43,37,61,80,47,199,17,7,16
109441,EXPRESS HOME HEALTH CARE AGENCY LLC,4310 SOUTH FLORIDA AVENUE SUITE 102,LAKELAND,FL,33813,8636822273,PROPRIETARY,8/20/2009,Y,Y,N,N,Y,Y,78,47,100,83,93,98,42,97,55,199,16,48,94,41,30,64,61,33,199,48,4,33
109442,FLORIDA FIRST CARE INC,3587 LAKE CENTER DRIVE,MOUNT DORA,FL,32757,3527352008,PROPRIETARY,7/28/2009,Y,Y,Y,Y,Y,Y,97,89,100,100,77,86,100,99,100,199,99,97,99,56,58,63,67,82,100,41,8,26
109443,HEALTH FIRST HOME CARE,1623 US HWY 1 STE A1,SEBASTIAN,FL,32958,7725891930,VOLUNTARY NON-PROFIT - OTHER,12/15/2009,Y,Y,Y,Y,Y,Y,97,89,100,100,40,14,199,100,88,199,199,199,99,67,69,77,73,73,96,199,0,30
109444,HEARTFELT HOME CARE OF DISTRICT 3 INC,255 CITRUS TOWER BLVD STE 204,CLERMONT,FL,34711,3524356126,PROPRIETARY,10/28/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
109445,"HOME HEALTH CARE TEAM, LLC","2574 N UNIVERSITY DR, STE 216",SUNRISE,FL,33322,9549904681,PROPRIETARY,12/8/2009,Y,Y,Y,Y,N,Y,95,65,100,99,88,84,65,93,91,199,42,26,97,45,48,60,68,51,199,50,8,26
109446,LEEDER HOME HEALTH CARE SERVICES LLC,824 LAKE BALDWIN LANE,ORLANDO,FL,32803,4077728708,PROPRIETARY,7/17/2009,Y,Y,Y,Y,Y,Y,88,93,94,55,39,39,78,77,86,199,76,91,62,63,51,66,74,79,199,40,8,28
109448,B & B HOME HEALTH SERVICES INC,2450 HOLLYWOOD BLVD  STE 305,HOLLYWOOD,FL,33020,9546711370,PROPRIETARY,3/10/2009,Y,Y,Y,Y,Y,Y,98,85,100,99,70,78,86,99,98,199,6,7,98,57,77,78,77,58,199,36,10,15
109449,"5 STAR HOME HEALTH SERVICES, INC.",506 S HWY 27  STE H,MINNEOLA,FL,34715,3522430025,PROPRIETARY,8/28/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
109450,WATERMAN VILLAGE HOME CARE,130 WATERMAN AVENUE,MOUNT DORA,FL,32757,3523830051,VOLUNTARY NON-PROFIT - PRIVATE,11/30/2009,Y,Y,Y,Y,Y,Y,86,88,100,100,90,84,88,100,99,199,199,100,97,50,72,72,68,63,95,46,6,28
109451,"A & C HOME HEALTH CARE, INC",8300 W FLAGLER STREET  SUITE 254-C,MIAMI,FL,33144,3052600632,PROPRIETARY,11/2/2009,Y,Y,Y,Y,Y,Y,89,73,99,99,19,20,100,100,100,199,199,80,92,41,35,53,65,32,199,5,14,14
109453,ARMS OF LOVE HOME HEALTH AGENCY INC,9611 SW 40TH ST,MIAMI,FL,33165,3055955283,PROPRIETARY,12/21/2009,Y,Y,Y,Y,Y,Y,99,97,91,98,18,32,94,99,100,199,98,100,100,61,51,57,89,49,199,36,10,28
109454,"HEAVENLY HOME HEALTH AGENCY, CORP",12963 W OKEECHOBEE RD STE 9,HIALEAH GARDENS,FL,33018,3058274330,PROPRIETARY,7/15/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,17,199
109455,PJ & M HOME CARE SERVICES CORP,2100 CORAL WAY SUITE 702,MIAMI,FL,33145,3058567404,PROPRIETARY,1/23/2010,Y,Y,N,N,Y,Y,98,100,98,99,83,65,95,100,100,199,199,199,100,58,25,35,54,24,199,1,4,12
109456,SOUTH FLORIDA BEST CARE INC,14411 COMMERCE WAY SUITE 350,MIAMI LAKES,FL,33016,3053646641,PROPRIETARY,1/23/2010,Y,Y,Y,Y,Y,Y,99,99,100,100,99,100,99,99,100,199,199,199,100,78,67,83,88,34,199,27,9,19
109457,PARADISE HOME HEALTH CARE LLC,3750 W 16TH AVE  STE 104,HIALEAH,FL,33012,3058363999,PROPRIETARY,1/7/2010,Y,Y,Y,Y,Y,Y,99,98,100,100,0,1,97,100,100,199,199,97,100,91,100,73,90,14,199,5,7,19
109458,LEGACY HOME HEALTH,630 NORTH MAITLAND AVENUE,MAITLAND,FL,32751,4075392488,PROPRIETARY,10/22/2009,Y,Y,Y,Y,Y,Y,89,95,99,99,65,60,96,97,99,199,100,99,97,50,47,64,65,69,199,37,7,30
109460,NEW HORIZON HOME HEALTH CORP,2750 S W 87 AVE   STE 201,MIAMI,FL,33165,3052278504,PROPRIETARY,10/8/2009,Y,Y,Y,N,Y,Y,99,89,100,97,39,30,84,100,98,199,73,69,99,70,51,83,88,23,199,7,5,14
109462,ALL ABOUT YOU HOME HEALTH AGENCY INC,1499 W PALMETTO PARK ROAD SUITE 159,BOCA RATON,FL,33486,5614160256,PROPRIETARY,12/21/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,1,199
109463,CHOICE ONE HOME HEALTH INC,7811 SW 24 ST  STE 132,MIAMI,FL,33155,3052673267,PROPRIETARY,1/6/2010,Y,Y,Y,N,Y,Y,99,100,99,100,85,89,87,99,96,199,100,100,100,49,36,59,90,48,199,0,3,20
109464,"HOMETOWN HOMECARE, LLC",5801 ULMERTON RD 2ND FLOOR,CLEARWATER,FL,33760,3524673558,PROPRIETARY,8/25/2009,Y,N,Y,N,Y,Y,92,92,99,78,33,41,199,89,100,199,100,97,85,54,52,76,69,199,199,62,10,44
109465,"GIFTED HEALTH GROUP, INC.",111 NW 183 ST   STE 414,MIAMI GARDENS,FL,33169,3054056553,PROPRIETARY,5/26/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
109466,SUNRISE HOME HEALTH & SUPPLIES OF BRADENTON,5227 4TH AVE CIR EAST,BRADENTON,FL,34208,9417553456,PROPRIETARY,9/28/2009,Y,Y,Y,Y,Y,Y,89,95,100,100,72,64,90,100,97,199,91,100,100,55,51,71,69,67,199,39,11,28
109467,"C A G HOME HEALTH SERVICES, INC",5600 SW 135 AVE STE 110B,MIAMI,FL,33183,7863039381,PROPRIETARY,10/9/2009,Y,N,Y,N,Y,Y,100,98,100,100,199,2,199,100,100,199,199,199,100,77,27,66,90,3,199,0,7,15
109468,HOME HEALTH SERVICES OF FLORIDA AC INC,1961 NW 150 AVENUE SUITE 101,PEMBROKE PINES,FL,33028,9548622230,PROPRIETARY,2/3/2010,Y,Y,N,N,N,Y,100,100,100,100,40,39,199,100,98,199,199,199,100,38,16,45,64,16,199,10,26,18
109469,MAYARI ALL CARE CORP,12235 SW 129 COURT,MIAMI,FL,33186,3052358166,PROPRIETARY,11/19/2009,Y,Y,Y,Y,Y,Y,97,97,98,93,47,39,94,94,96,199,199,85,92,43,33,50,64,15,199,2,4,16
109470,"REALCARE HOME HEALTH, INC.",6175 NW 167 ST  G30,MIAMI GARDENS,FL,33015,3055128689,PROPRIETARY,5/28/2009,Y,Y,Y,Y,Y,Y,97,96,100,100,199,3,199,97,100,199,199,199,100,51,47,91,89,199,199,37,0,10
109471,"SILVER LIGHTNING HOME HEALTH CARE, LLC",3075 W OAKLAND PARK BLVD #201,OAKLAND PARK,FL,33311,9546772220,PROPRIETARY,11/9/2009,Y,Y,Y,Y,Y,Y,77,89,100,98,26,20,199,100,98,199,90,74,98,39,45,44,44,49,199,28,9,25
109472,SUPERIOR NURSING CARE INC,"5801 NW 151ST STREET, STE 303",MIAMI LAKES,FL,33014,3055560819,PROPRIETARY,1/20/2010,Y,Y,Y,N,N,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
109474,YCM HOME HEALTH CARE INC,15291 NW 60 AVENUE  SUITE 110,MIAMI LAKES,FL,33014,3058273290,PROPRIETARY,2/24/2010,Y,Y,Y,Y,Y,Y,99,100,100,100,99,100,99,100,100,199,199,95,100,55,51,63,89,59,199,12,7,15
109475,"AMALTHEA HOME HEALTH AGENCY, CORP",2100 W 76 ST   STE 404,HIALEAH,FL,33016,3059678512,PROPRIETARY,2/17/2010,Y,Y,N,N,N,Y,11,95,100,100,0,1,100,99,99,199,199,199,97,66,75,47,97,39,199,39,2,16
109476,"TOUCHING LIVES HOME HEALTH, INC",330 SW 27 AVE STE 303,MIAMI,FL,33135,3056434400,PROPRIETARY,3/1/2010,Y,Y,Y,Y,Y,Y,100,98,100,100,28,30,95,100,100,199,100,100,100,41,27,65,47,11,199,8,3,12
109478,STARLITE HOME HEALTH AGENCY INC,303 N KROME AVE STE 105,HOMESTEAD,FL,33030,3052421471,PROPRIETARY,12/11/2009,Y,Y,Y,Y,Y,Y,100,89,100,95,0,5,199,100,96,199,48,199,89,48,42,45,68,14,199,16,6,27
109479,GERMY HOME HEALTH CARE INC,4311 PALM AVE  STE 3,HIALEAH,FL,33012,3058217553,PROPRIETARY,12/28/2009,Y,Y,Y,N,N,Y,100,33,100,100,0,0,199,100,100,199,199,199,89,199,199,199,199,199,199,199,1,34
109480,ON-SITE HOME HEALTH CARE CORP,6858 W FLAGLER ST,MIAMI,FL,33144,3052696994,PROPRIETARY,2/26/2009,Y,Y,Y,Y,Y,Y,100,87,100,99,99,98,93,98,99,199,199,96,100,49,58,57,79,49,199,29,7,23
109482,ETERNITY HOME CARE INC,3750 W 16TH  AVE 128U,HIALEAH,FL,33012,3056981914,PROPRIETARY,12/7/2009,Y,Y,Y,Y,Y,Y,99,91,100,100,78,67,49,99,100,199,86,94,99,54,16,67,80,20,199,15,7,17
109483,"EXCELLENT HOME HEALTH CARE, INC",9370 SW 72 ST   STE A260,MIAMI,FL,33173,3052735005,PROPRIETARY,11/23/2009,Y,Y,Y,Y,Y,N,100,100,100,100,95,93,199,100,100,199,199,199,97,29,18,11,88,11,199,0,7,16
109484,NEVER LATE HOME HEALTH INC,1414 NW 107 AVENUE #414,MIAMI,FL,33172,3054681707,PROPRIETARY,3/5/2010,Y,Y,N,N,N,Y,98,99,100,98,37,22,99,99,92,199,95,94,99,43,85,80,76,21,199,16,7,20
109485,"TIMELESS HOME CARE, INC.",425 N FEDERAL HWY STE B,HALLANDALE,FL,33009,9543673816,PROPRIETARY,12/15/2009,Y,Y,N,Y,Y,Y,89,100,100,96,48,65,199,96,100,199,100,98,94,59,60,75,100,36,199,33,15,22
109486,"CARING AT HOME HEALTHCARE, LLC",150 NW 70TH AVE STE 9,PLANTATION,FL,33317,9546422274,PROPRIETARY,2/24/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,14,199
109487,"ANGEL'S HEALTH CARE, INC",7401 NW 7 STREET UNIT 2,MIAMI,FL,33126,3052640061,PROPRIETARY,11/11/2009,Y,Y,Y,Y,Y,Y,92,55,100,98,0,20,199,100,98,199,199,46,95,62,37,70,70,16,199,21,1,23
109488,"QUALITY CARE NURSING SERVICES, INC",1111 PARK CENTRE BLVD   STE 201,MIAMI GARDENS,FL,33169,3056512273,PROPRIETARY,1/3/2010,Y,Y,Y,Y,Y,Y,100,95,199,100,199,88,199,96,199,199,199,199,83,199,199,199,199,199,199,199,0,14
109489,CITY OF ANGELS HOME HEALTH CARE LLC,13170 SW 128 STREET SUITE 200,MIAMI,FL,33186,3059716363,PROPRIETARY,3/10/2010,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,5,199
109490,EL MERCY FLORIDA LLC,5951 NW 151 ST  STE 108,MIAMI LAKES,FL,33014,3053641251,PROPRIETARY,12/27/2009,Y,Y,Y,Y,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,11,199
109491,"ALTERNATIVE HOME HEALTH AGENCY, INC.",7081 GRAND NATIONAL DR STE 101,ORLANDO,FL,32819,4072863460,PROPRIETARY,12/28/2009,Y,Y,Y,Y,Y,Y,95,86,99,100,81,68,74,100,96,199,24,24,100,93,81,94,86,88,199,69,11,25
109492,CARING NURSES HOMECARE CORP,13155 SW 134 STREET SUITE 125,MIAMI,FL,33186,3052553300,PROPRIETARY,2/18/2010,Y,Y,Y,Y,Y,Y,97,92,100,93,5,33,94,100,100,199,199,199,92,70,22,74,86,43,199,29,8,14
109493,"INTER COASTAL HOME HEALTH CARE, INC.",1388 NW 2ND AVE  STE 1,BOCA RATON,FL,33432,5613531474,PROPRIETARY,2/12/2010,Y,Y,Y,Y,Y,Y,84,92,100,98,33,32,83,100,99,199,81,83,96,49,41,45,67,55,199,43,8,27
109494,"PHOENIX HOME CARE, INC.",201 RUBY AVE  STE C,KISSIMMEE,FL,34741,4078462252,PROPRIETARY,2/15/2010,Y,Y,Y,Y,Y,Y,93,99,100,100,58,51,99,100,100,100,99,100,100,73,57,83,86,80,94,68,8,28
