"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"157118","AMERICAN NURSING CARE IN","6515 E 82ND ST, SUITE 112","INDIANAPOLIS","IN","46250","3175966400","Proprietary",3/6/1984 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,41,11,199
"367167","AMERICAN NURSING CARE INC","4750 WESLEY AVENUE","NORWOOD","OH","45212","5137314600","Proprietary",11/4/1981 0:00:00,"Y","Y","Y","Y","Y","Y",40,63,68,75,58,36,64,90,23,19,49
"187113","AMERICAN NURSING CARE LE","851 CORPORATE DRIVE","LEXINGTON","KY","40503","8592241979","Proprietary",7/19/1985 0:00:00,"Y","Y","Y","Y","Y","Y",36,60,199,50,54,30,62,85,16,13,199
"367630","AMERICAN NURSING CARE LI","311 EAST MARKET STREET","LIMA","OH","45801","4192280888","Proprietary",3/10/1995 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"367299","AMERICAN NURSING CARE PI","320 WEST WATER STREET","PIQUA","OH","45356","9377730023","Proprietary",8/22/1985 0:00:00,"Y","Y","Y","Y","Y","Y",39,54,199,65,47,14,65,93,43,28,34
"157279","AMERICAN NURSING CARE SB","212 WEST EDISON ROAD","MISHAWAKA","IN","46545","5742574260","Proprietary",1/20/1994 0:00:00,"Y","Y","Y","Y","N","Y",32,199,199,199,55,199,59,85,28,17,199
"367573","AMERICAN NURSING CARE ZA","1206A BRANDYWINE BLVD","ZANESVILLE","OH","43701","7404520569","Proprietary",3/8/1994 0:00:00,"Y","Y","Y","Y","Y","Y",33,199,199,62,39,199,199,86,23,22,199
"197725","AMERICAN NURSING SHREVEPORT HO","820 JORDAN ST., STE 580","SHREVEPORT","LA","71101","3184252641","Proprietary",7/7/1995 0:00:00,"Y","Y","Y","Y","N","Y",31,39,54,58,71,38,60,94,46,23,22
"197080","AMERICAN NURSING-NEW ORLEANS","3012 26TH ST.","METAIRIE","LA","70002","5048333100","Proprietary",10/14/1982 0:00:00,"Y","Y","Y","Y","Y","Y",34,39,52,29,43,24,51,95,36,5,27
"107189","AMERICAN PROVIDERS INC","2000 NW 89 PLACE","MIAMI","FL","33172","3055919975","Proprietary",8/26/1980 0:00:00,"Y","Y","Y","Y","Y","N",36,44,58,60,62,46,51,94,22,5,49
"557604","AMERICAN QUALITY CARE, INC.","1050 LAKES DRIVE #225","WEST COVINA","CA","91790","6269185674","Proprietary",10/10/1995 0:00:00,"Y","Y","Y","Y","Y","Y",72,64,85,95,95,54,95,95,6,5,95
"459021","AMERICAN SENIOR","2117 E ROSEMEADE PARKWAY STE B","CARROLLTON","TX","75007","9729399488","Proprietary",11/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",32,41,64,48,63,35,76,93,41,16,38
"557628","AMERICAN UNITED HOME CARE","13111 VENTURA BLVD SUITE 200","STUDIO CITY","CA","91604","8183866358","Proprietary",1/4/1996 0:00:00,"Y","Y","Y","Y","Y","Y",33,53,53,58,54,30,56,95,30,23,39
"227407","AMERICARE AT HOME INC","22 MCGRATH HIGHWAY, SUITE 5","SOMERVILLE","MA","02143","6176280850","Proprietary",10/17/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,33,199,95,65,33,34
"337290","AMERICARE CHHA","171 KINGS HIGHWAY","BROOKLYN","NY","11223","7182599300","Proprietary",2/1/1993 0:00:00,"Y","Y","Y","Y","Y","Y",32,49,53,74,63,32,60,92,70,37,35
"368022","AMERICARE HEALTHCARE SERVICES, LLC","2280 WEST HENDERSON ROAD","COLUMBUS","OH","43220","6142730086","Proprietary",8/11/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"458420","AMERICARE HOME CARE","4742 SHAVANO OAK","SAN ANTONIO","TX","78249","2104080774","Proprietary",6/1/1995 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"447261","AMERICARE HOME HEALTH AGENCY","1444 E SHELBY DR SUITE 413","MEMPHIS","TN","38116","9013455853","Proprietary",2/29/1984 0:00:00,"Y","Y","Y","Y","Y","Y",26,33,199,199,52,33,199,93,49,51,199
"367262","AMERICARE HOME HEALTH OF BRYAN","121 EAST SOUTH STREET","BRYAN","OH","43506","4196362702","Proprietary",11/21/1984 0:00:00,"Y","Y","Y","Y","Y","Y",29,41,199,33,42,34,50,94,21,17,29
"157168","AMERICARE HOME HEALTH SERVICES","20 CIRCLE DRIVE","FRANKLIN","IN","46131","3177366005","Proprietary",12/27/1985 0:00:00,"Y","Y","Y","Y","Y","Y",43,56,74,68,62,44,77,90,24,29,46
"679146","AMERICARE IN HOME CARE INC","4742 SHAVANO OAK","SAN ANTONIO","TX","78249","2104080774","Proprietary",6/27/2002 0:00:00,"Y","Y","Y","Y","Y","Y",29,39,42,55,31,34,39,95,36,20,199
"497255","AMERICARE IN HOME NURSING","5203 LEESBURG PIKE SUITE 710","FALLS CHURCH","VA","22041","7039319002","Proprietary",4/9/1981 0:00:00,"Y","Y","Y","Y","Y","Y",44,62,60,64,61,39,70,90,29,15,45
"458302","AMERICARE NURSING SERVICES INC","1544 DOVE AVENUE","MCALLEN","TX","78504","9566829710","Proprietary",2/23/1995 0:00:00,"Y","Y","Y","Y","Y","Y",31,35,36,36,49,27,42,95,24,20,27
"337301","AMERICARE WESTBURY","900 MERCHANT CONCOURSE","WESTBURY","NY","11590","7182599300","Proprietary",4/24/1998 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,26,199,95,67,58,50
"067410","AMI HEALTHCARE SERVICES","720 S COLORADO BLVD #400S","DENVER","CO","80246","3036921070","Proprietary",1/11/2000 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,28,23,199
"557763","AMICABLE HOMECARE, INC","17326 EDWARDS RD STE A135","CERRITOS","CA","90703","5624836887","Proprietary",1/2/1997 0:00:00,"Y","Y","Y","Y","Y","Y",56,54,70,70,76,50,75,95,30,5,61
"237198","AMICARE HOME HEALTHCARE","684 HARVEY STREET","MUSKEGON","MI","49442","2317334064","Voluntary Non Profit - Religious Affiliations",2/12/1987 0:00:00,"Y","Y","Y","Y","Y","Y",39,67,64,57,65,44,62,90,22,19,48
"237217","AMICARE HOME HEALTHCARE ST MAR","600 THREE MILE ROAD, SUITE 100","GRAND RAPIDS","MI","49544","6169138800","Voluntary Non Profit - Religious Affiliations",7/1/1991 0:00:00,"Y","Y","Y","Y","Y","Y",32,49,58,60,61,36,68,93,21,21,43
"679133","AMIGO HOME HEALTH AGENCY INC","203 BUSINESS 83 SAN PATRICIO PL STE 106","WESLACO","TX","78596","9569688530","Proprietary",5/28/2002 0:00:00,"Y","Y","Y","Y","Y","Y",21,21,24,5,39,20,33,95,36,31,26
"459377","AMISTAD ASSOCIATES OF EAGLE P","1095 DEL RIO BLVD SUITE 5C","EAGLE PASS","TX","78852","8307731014","Proprietary",8/21/1997 0:00:00,"Y","Y","N","N","N","Y",26,48,52,26,61,34,65,95,23,18,16
"679307","AMISTAD HOMECARE INC","608A BEDELL AVENUE","DEL RIO","TX","78840","8307789400","Proprietary",7/7/2003 0:00:00,"Y","Y","Y","N","Y","N",201,201,201,201,201,201,201,201,201,201,201
"367546","AMITY HOME HEALTHCARE INC","164 WEST MAIN STREET","CIRCLEVILLE","OH","43113","7404776842","Proprietary",12/13/1993 0:00:00,"Y","Y","Y","Y","Y","Y",26,60,62,58,53,29,57,89,38,30,32
"458317","AMY CARE INC","3663 SOUTH DAIRY ASHFORD ROAD","HOUSTON","TX","77082","2815892298","Proprietary",2/22/1995 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"157163","ANCHOR HOME HEALTH CARE","770 N MAIN ST","CROWN POINT","IN","46307","2196623500","Proprietary",10/3/1985 0:00:00,"Y","Y","Y","Y","Y","Y",19,34,47,73,44,23,55,81,39,21,55
"107747","ANCHOR HOME HEALTH SERVICES","10570 SOUTH US HIGHWAY 1 SUITE 203","PORT SAINT LUCIE","FL","34952","7723350575","Proprietary",12/18/2002 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147315","ANCILLA HOME HEALTH OF","129 NORTH EIGHTH STREET","EAST ST. LOUIS","IL","62201","6184827147","Voluntary Non Profit - Religious Affiliations",3/3/1994 0:00:00,"Y","Y","Y","Y","Y","Y",40,41,50,56,44,32,66,93,36,32,23
"178019","ANDERSON COUNTY HOSPITAL HOME HEALTH SERVICES","108 E 5TH","GARNETT","KS","66032","7854482753","Voluntary Non Profit - Private",7/31/1996 0:00:00,"Y","Y","Y","Y","Y","Y",18,40,199,60,50,40,59,84,23,29,27
"147420","ANDERSON HOME HEALTH SERVICES","6800 STATE ROUTE 162","MARYVILLE","IL","62062","6182889355","Voluntary Non Profit - Other",5/30/1985 0:00:00,"Y","Y","Y","Y","Y","Y",36,48,44,53,40,30,46,91,24,23,11
"207019","ANDROSCOGGIN HOME CARE & HOSPI","PO BOX 819","LEWISTON","ME","04240","2077777740","Voluntary Non Profit - Private",2/3/1967 0:00:00,"Y","Y","Y","Y","Y","Y",38,54,64,56,59,35,64,90,34,25,43
"307062","ANDROSCOGGIN VLY HOME HEALTH","59 PAGE HILL ROAD","BERLIN","NH","03570","6037522200","Voluntary Non Profit - Private",5/23/1988 0:00:00,"Y","Y","Y","Y","Y","Y",35,57,64,43,56,23,68,93,42,37,34
"397764","ANEW HOME HEALTH AGENCY","650 SOUTH 13TH STREET #24","INDIANA","PA","15701","7244659224","Proprietary",4/3/2002 0:00:00,"Y","Y","N","N","N","Y",14,32,38,39,39,29,40,88,39,30,19
"527136","ANEW HOME HEALTH CARE","7425 HARWOOD AVENUE","WAUWATOSA","WI","53213","4144757788","Proprietary",10/30/1984 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,32,42,199
"178051","ANEW HOME HEALTH LLC","7933 FRONTAGE RD","OVERLAND PARK","KS","66204","9136496060","Proprietary",12/10/2001 0:00:00,"Y","Y","Y","Y","Y","Y",31,36,56,51,61,40,61,90,23,19,35
"178048","ANGEL ARMS HOME HEALTH","106 SOUTH MAIN","MCPHERSON","KS","67460","6202411074","Proprietary",11/8/2000 0:00:00,"Y","Y","N","Y","Y","Y",40,59,199,59,64,50,60,87,40,42,39
"679294","ANGEL BRIGHT HOME HEALTH INC","5866 SOUTH STAPLES #402","CORPUS CHRISTI","TX","78413","3619861102","Proprietary",6/19/2003 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201,201
"459412","ANGEL CARE HOME HEALTH SERVICE","1839 SOUTH CARRIER PARKWAY","GRAND PRAIRIE","TX","75051","9722626435","Proprietary",9/15/1997 0:00:00,"Y","Y","Y","Y","Y","Y",13,199,199,25,33,15,25,95,38,43,37
"157527","ANGEL CARE OF INDIANA INC","2131 HART COURT, SUITE A","DYER","IN","46311","2193229008","Proprietary",6/9/1999 0:00:00,"Y","Y","Y","Y","Y","Y",52,43,72,50,69,38,61,95,32,18,49
"147675","ANGEL CARE, INC.","4004 N. NASHVILLE AVE","CHICAGO","IL","60634","7732863211","Proprietary",4/25/1997 0:00:00,"Y","Y","Y","Y","Y","Y",27,32,44,67,60,41,57,95,15,5,26
"367781","ANGEL HEALTH CARE INC","407 STELZER ROAD","COLUMBUS","OH","43219","6142317843","Proprietary",7/18/2001 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,49,36,199
"107713","ANGEL HOME CARE SERVICES INC","11865 SW 26 ST STE G-7","MIAMI","FL","33175","3052204544","Proprietary",6/20/2002 0:00:00,"Y","N","N","N","Y","Y",22,21,20,28,39,16,36,95,12,14,199
"347055","ANGEL HOME HEALTH AND HOSPICE","170 CHURCH ST","FRANKLIN","NC","28734","8283694206","Voluntary Non Profit - Private",10/31/1973 0:00:00,"Y","Y","Y","Y","Y","Y",35,56,61,59,53,24,58,92,35,31,38
"458116","ANGEL HOME HEALTH CARE","4008C VISTA SUITE 201","PASADENA","TX","77504","7139480086","Proprietary",7/28/1994 0:00:00,"Y","N","N","N","Y","Y",40,53,58,56,60,48,53,90,40,29,45
"557705","ANGEL TOUCH HOME CARE INC","8301 FLORENCE AVE STE 303","DOWNEY","CA","90241","3237229440","Proprietary",5/22/1996 0:00:00,"Y","Y","Y","Y","Y","Y",37,40,42,79,56,32,51,95,21,19,37
"037217","ANGEL'S TOUCH, INC","516  EAST HIGHWAY 89A, SUITE 106","COTTONWOOD","AZ","86326","9286498888","Proprietary",2/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",32,79,70,46,76,43,73,95,19,22,44
"057252","ANGELES HOME HEALTH CARE","3435 WILSHIRE BLVD SUITE 500","LOS ANGELES","CA","90010","2134875131","Proprietary",8/20/1980 0:00:00,"Y","Y","Y","Y","Y","Y",33,45,52,48,52,37,51,91,32,26,45
"459064","ANGELINA HOME HEALTH","1017 ELLIS","LUFKIN","TX","75904","9366346240","Proprietary",1/6/1997 0:00:00,"Y","Y","Y","Y","Y","Y",35,50,56,44,59,32,54,90,39,34,35
"367744","ANGELS ABOVE   BEYOND HOME HEA","128 FRONT STREET","NEW RICHMOND","OH","45157","5135539955","Proprietary",7/14/1997 0:00:00,"Y","Y","Y","Y","Y","Y",21,199,199,199,57,199,199,86,45,43,199
"679125","ANGELS ABOVE US INC","1600 JAMES BOWIE BOULEVARD #D111","BAYTOWN","TX","77502","2814273510","Proprietary",4/19/2002 0:00:00,"Y","Y","Y","Y","Y","Y",27,35,43,38,48,31,57,95,36,33,22
"678315","ANGELS AT HOME","111 WEST 3RD AVENUE SUITE B","CORSICANA","TX","75110","9038745758","Proprietary",7/10/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,43,8,199
"679345","ANGELS CARE HOME HEALTH","1916 7TH STREET 2ND FLOOR","BAY CITY","TX","77414","9792440600","Proprietary",9/10/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679045","ANGELS HOME HEALTH  AGENCY","1325 BOYD STREET","CEDAR HILL","TX","75104","9722930679","Proprietary",5/31/2001 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"058175","ANGELS HOME HEALTH CARE CORP","14623 S HAWTHORNE BLVD SUITE 409","LAWNDALE","CA","90260","3106756767","Voluntary Non Profit - Other",4/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679141","ANGELS OF CARE PEDIATRIC HOME","102 SOUTH COLLINS FREEWAY","HOWE","TX","75459","9035321400","Proprietary",6/5/2002 0:00:00,"Y","Y","N","N","N","N",201,201,201,201,201,201,201,201,201,201,201
"377625","ANGELS OF GRACE HHC","625 NW 13TH","OKLAHOMA CITY","OK","73103","4055211500","Proprietary",3/31/1999 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"197458","ANGELS OF MERCY HOME HEALTH","2217 SHREVEPORT HWY, STE B","PINEVILLE","LA","71360","3184426435","Proprietary",6/25/1992 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,40,36,199
"497551","ANGELTOUCH HHC SERVICES INC","713 WALKER ROAD","GREAT FALLS","VA","22066","7037579511","Proprietary",11/24/1998 0:00:00,"Y","Y","Y","Y","Y","Y",17,25,199,199,50,199,199,95,20,5,5
"679196","ANGELUS HEALTH SERVICES INC","11500 NORTHWEST FREEWAY SUITE 420","HOUSTON","TX","77092","7134571888","Proprietary",12/20/2002 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"679199","ANGELZ HOME HEALTH SERVICES","5415 MAPLE AVENUE SUITE 310","DALLAS","TX","75235","2148195300","Proprietary",12/16/2002 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"459497","ANGLETON DANBURY HOME HEALTH","146 HOSPITAL DRIVE SUITE 103","ANGLETON","TX","77515","9798648410","Government - State/County",6/29/2000 0:00:00,"Y","Y","Y","Y","Y","Y",20,35,199,47,49,24,49,92,22,31,199
"679109","ANGLETON VISITING NURSES","2327 E MULBERRY","ANGLETON","TX","77515","9798480219","Proprietary",2/15/2002 0:00:00,"Y","Y","Y","Y","Y","Y",34,38,60,76,56,30,58,95,34,28,27
"679342","ANI HOME HEALTH AGENCY LTD CO","1145 RANCH VALLEY DRIVE","DE SOTO","TX","75115","9722281761","Proprietary",9/22/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"107753","ANKOD INC","1915 NE 45TH STREET","FORT LAUDERDALE","FL","33308","9547764110","Proprietary",1/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"427032","ANMED HOME HEALTH AGENCY","1926 MCCONNELL SPRINGS RD","ANDERSON","SC","29622","8642312770","Voluntary Non Profit - Private",1/19/1985 0:00:00,"Y","Y","Y","Y","Y","Y",39,69,77,67,69,47,73,90,29,21,60
"058180","ANNEX HEALTHCARE PROVIDERS, INC","6400 LAUREL CANYON BLVD SUITE 490","N HOLLYWOOD","CA","91606","8185092661","Proprietary",4/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147561","ANREX HEALTH CARE","7053 W NORTH AVENUE","OAK PARK","IL","60302","7086609900","Proprietary",4/6/1994 0:00:00,"Y","Y","Y","Y","Y","Y",35,52,67,61,59,40,71,93,36,20,57
"527248","ANS HOME HEALTH SERVICE INC","2711 SOUTH 84TH STREET","WEST ALLIS","WI","53227","4144819800","Proprietary",10/12/1995 0:00:00,"Y","Y","Y","Y","Y","Y",10,25,199,44,33,199,26,95,40,35,199
"677080","ANSON GEN HSP HOME HEALTH AGEN","101 AVENUE J","ANSON","TX","79501","9158234110","Government - Local",1/15/1987 0:00:00,"Y","Y","Y","Y","Y","Y",19,32,199,18,43,28,22,95,26,24,23
"287040","ANTELOPE MEMORIAL HOSP. HOME H","P O BOX 229, 102 WEST 9TH STREET","NELIGH","NE","68756","4028874151","Voluntary Non Profit - Private",1/28/1985 0:00:00,"Y","Y","N","Y","N","Y",26,48,199,31,47,27,72,95,21,22,33
"057786","ANTELOPE VALLEY HOME CARE","44325 LOWTREE AVENUE","LANCASTER","CA","93534","6619495938","Voluntary Non Profit - Other",10/8/1987 0:00:00,"Y","Y","Y","Y","Y","Y",36,54,62,68,64,40,66,89,15,15,61
"679348","ANTIOCH HOME HEALTH INC","11811 I 10 EAST SUITE 330","HOUSTON","TX","77029","7134510901","Proprietary",9/17/2003 0:00:00,"Y","Y","Y","N","Y","N",201,201,201,201,201,201,201,201,201,201,201
"459467","AOM SPECIALTY CARE HOME HEALTH","1636 WEST IRVING BLVD  STE 250","IRVING","TX","75061","2143669009","Proprietary",7/14/1999 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"457440","APC HOME HEALTH SERVICE INC","4102 SAN BERNARDO","LAREDO","TX","78041","9567263631","Proprietary",3/24/1983 0:00:00,"Y","Y","Y","Y","N","N",22,26,32,55,42,16,38,92,27,13,199
"457193","APC HOME HEALTH SERVICE INC","1657 SAM HOUSTON","HARLINGEN","TX","78550","9564288301","Proprietary",3/9/1982 0:00:00,"Y","Y","Y","Y","N","N",43,40,47,73,56,34,54,95,28,17,42
"457146","APC HOME HEALTH SERVICE INC","4410 DILLON LANE SUITE 42","CORPUS CHRISTI","TX","78415","3618143033","Proprietary",6/16/1981 0:00:00,"Y","Y","Y","Y","Y","Y",29,40,199,57,37,26,41,95,37,31,37
"678224","APC HOME HEALTH SERVICE INC","1109 FERRY STREET SUITE C","EAGLE PASS","TX","78852","8307730079","Proprietary",5/23/1996 0:00:00,"Y","Y","N","N","N","Y",27,67,61,78,73,66,62,95,21,19,35
"557509","APEX HOME HEALTH SERVICES","15342 HAWTHORNE BLVD STE 204","LAWNDALE","CA","90260","3106799982","Proprietary",3/2/1995 0:00:00,"Y","Y","Y","Y","Y","Y",24,28,199,76,35,199,26,95,32,10,199
"679088","APICON HOME HEALTH AGENCY INC","7701 N LAMAR BLVD SUITE 300","AUSTIN","TX","78752","5124190003","Proprietary",10/26/2001 0:00:00,"Y","Y","Y","Y","Y","Y",29,58,199,60,51,54,199,95,30,38,25
"267580","APOLLO MEDICAL, INC","10463 WILLOWDALE DRIVE","SAINT LOUIS","MO","63146","3146922782","Proprietary",7/21/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"427846","APPALACHIA I HOME HEALTH","220 MCGEE RD","ANDERSON","SC","29625","8642605617","Government - State/County",11/16/1971 0:00:00,"Y","Y","Y","Y","Y","Y",36,52,60,55,60,34,58,87,37,25,46
"427847","APPALACHIA II HHS","200 UNIVERSITY RIDGE BOX 2507","GREENVILLE","SC","29602","8644678835","Government - State/County",6/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",40,56,59,51,55,34,62,86,24,27,39
"427848","APPALACHIA III HCS","151 E WOOD ST BOX 4217","SPARTANBURG","SC","29305","8645963322","Government - State/County",8/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",37,67,68,70,63,38,67,86,29,23,51
"367200","APPALACHIAN CM VTG NS ASN, H&H","30 HERRALD AVENUE","ATHENS","OH","45701","7405948226","Voluntary Non Profit - Other",10/5/1982 0:00:00,"Y","Y","Y","N","Y","Y",31,45,53,42,46,22,52,90,31,16,34
"117095","APPALACHIAN HOME HEALTH","1658 GOWDER DRIVE","BLAIRSVILLE","GA","30512","7067455101","Proprietary",5/1/1991 0:00:00,"Y","Y","Y","Y","N","Y",28,40,73,48,64,39,63,94,34,5,38
"167052","APPANOOSE COUNTY PHNS","COURT HOUSE","CENTERVILLE","IA","52544","6414374332","Government - Local",5/10/1972 0:00:00,"Y","N","N","N","N","Y",39,199,199,65,56,199,47,89,41,42,199
"147569","APPLE HOME HEALTHCARE","3170 N SHERIDAN RD","CHICAGO","IL","60657","7738718700","Proprietary",6/21/1994 0:00:00,"Y","Y","Y","Y","Y","Y",39,54,57,68,70,39,56,95,22,23,40
"467025","APPLEGATE HOME HEALTH","565 EAST 4500 SOUTH, SUITE A-220","SALT LAKE CITY","UT","84107","8012613023","Proprietary",2/27/1984 0:00:00,"Y","Y","Y","Y","Y","Y",41,42,61,45,62,30,62,95,20,22,27
"247285","APPLETON HOSP HOME HEALTH","30 SOUTH BEHL STREET","APPLETON","MN","56208","3202892422","Government - Local",6/29/1993 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,53,199,199,89,29,29,199
"678169","APPLIED HEALTH CARE NURSING DI","6105 BEVERLY HILL SUITE 201","HOUSTON","TX","77057","7137824487","Proprietary",3/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,44,55,60,54,38,61,93,22,22,38
"459233","APPLIED HOME HEALTH","2208 STRAWBERRY ROAD","PASADENA","TX","77502","7134775105","Proprietary",4/8/1997 0:00:00,"Y","Y","Y","Y","Y","Y",26,54,53,65,54,37,65,94,35,27,31
"047118","APPROVE HOME MEDICAL SERVICES","2000 EAST HARRISON ST SUITE E","BATESVILLE","AR","72501","8008228232","Proprietary",4/4/1990 0:00:00,"Y","Y","Y","Y","N","Y",26,54,62,44,59,44,46,95,37,35,33
"367594","APPROVED HOME HEALTH","1206 EAST MAIN STREET","DELTA","OH","43515","4198223660","Proprietary",9/6/1994 0:00:00,"Y","Y","Y","Y","Y","Y",15,199,199,19,33,199,199,94,43,39,199
"267562","APTS INC","FERNWOOD CENTER, 13035 OLIVE, SUITE 212","CREVE COEUR","MO","63141","3142058550","Proprietary",1/3/2000 0:00:00,"Y","Y","Y","Y","Y","Y",33,56,199,69,60,45,72,89,33,25,47
"047888","AR DEPT OF HEALTH PULASKI CO","3915 WEST EIGHTH STREET","LITTLE ROCK","AR","72204","5012803386","Government - State/County",5/3/1982 0:00:00,"Y","Y","Y","Y","Y","Y",25,38,48,47,39,21,47,87,32,12,38
"047000","AR DEPT OF HEALTH-SECTION OF I","5800 WEST TENTH SUITE 300","LITTLE ROCK","AR","72204","5016612614","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"047004","AR METH MED CTR HH","900 WEST KINGSHIGHWAY","PARAGOULD","AR","72451","8702397152","Voluntary Non Profit - Other",8/1/1970 0:00:00,"Y","Y","N","N","N","Y",32,36,53,36,51,13,59,95,34,28,11
"237157","ARBOR HOSPICE","2366 OAK VALLEY DRIVE","ANN ARBOR","MI","48108","7346625999","Voluntary Non Profit - Private",10/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",35,46,68,52,54,38,60,95,30,28,45
"107598","ARC PROFESSIONAL SERVICES","1414 NW 107TH AVE","MIAMI","FL","33172","3054635355","Proprietary",2/24/1999 0:00:00,"Y","Y","N","Y","Y","Y",28,43,60,82,56,45,54,88,16,5,47
"557580","ARCADIA H C","4200 18TH ST STE 103","SAN FRANCISCO","CA","94114","4152552880","Proprietary",7/20/1995 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"367681","ARCADIA HEALTH CARE","23300 CHAGRIN BOULEVARD, SUITE 204","BEACHWOOD","OH","44122","2163780640","Proprietary",7/30/1996 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199
"117024","ARCHBOLD HOME HEALTH SERVICES","400 OLD ALBANY ROAD","THOMASVILLE","GA","31792","2292276809","Voluntary Non Profit - Private",10/1/1974 0:00:00,"Y","Y","Y","Y","Y","Y",34,45,62,59,58,34,64,84,37,15,53
"147658","ARDENT HOME HEALTH CARE INC","1701 S FIRST AVE, SUITE 503","MAYWOOD","IL","60153","7083581800","Proprietary",12/26/1996 0:00:00,"Y","Y","Y","Y","Y","Y",40,43,59,75,70,47,66,95,39,5,63
"679100","AREA HOME CARE INC","302 S GARLAND","PLAINVIEW","TX","79072","8062962323","Proprietary",1/15/2002 0:00:00,"Y","Y","Y","Y","N","Y",32,17,199,67,45,25,57,95,48,24,37
"407027","ARECIBO MEDICAL HCP INC","URB GARCIA CALLE MORELL CAMPOS #57","ARECIBO","PR","00614","7878792955","Voluntary Non Profit - Private",9/9/1996 0:00:00,"Y","Y","N","N","Y","Y",30,56,55,62,65,30,61,95,18,5,27
"067193","ARGUS HOME CARE, INC","129 COLORADO AVENUE","PUEBLO","CO","81004","7195432634","Voluntary Non Profit - Private",10/9/1991 0:00:00,"Y","Y","Y","Y","Y","Y",38,53,199,55,56,42,50,91,28,27,199
"067098","ARGUS OF COLORADO HOME HEALTH AGENCY","1627 VINE STREET","DENVER","CO","80206","3033224100","Proprietary",10/20/1983 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,58,46,59,36,68,94,32,33,28
"459370","ARIA HOME HEALTH","2351 WEST NORTHWEST HIGHWAY 3190","DALLAS","TX","75220","2143661026","Proprietary",7/29/1997 0:00:00,"Y","Y","Y","Y","Y","Y",38,46,66,56,66,33,62,92,23,24,45
