ProviderNum,ProviderName,StreetAddress,City,State,ZipCode,Telephone,OwnershipType,DateCertified,Nursing Care,Physical Therapy,Occupational Therapy,Speech Therapy,Medical Social Services,Home Health Aide Services,How often the home health team began their patients’ care in a timely manner. ,How often the home health team taught patients (or their family caregivers) about their drugs. ,How often the home health team checked patients’ risk of falling. ,How often the home health team checked patients for depression. ,How often the home health team determined whether patients received a flu shot for the current flu season. ,How often the home health team determined whether their patients received a pneumococcal vaccine (pneumonia shot). ,"For patients with diabetes, how often the home health team got doctor’s orders, gave foot care, and taught patients about foot care. ",How often the home health team checked patients for pain. ,How often the home health team treated their patients’ pain.  ,How often the home health team treated heart failure (weakening of the heart) patients’ symptoms. ,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores). ,How often the home health team included treatments to prevent pressure sores (bed sores) in the plan of care. ,How often the home health team checked patients for the risk of developing pressure sores (bed sores). ,How often patients got better at walking or moving around.,How often patients got better at getting in and out of bed. ,How often patients got better at bathing.,How often patients had less pain when moving around ,How often patients’ breathing improved. ,How often patients’ wounds improved or healed after an operation.,How often patients got better at taking their drugs correctly by mouth. ,"How often patients receiving home health care needed any urgent, unplanned care in the hospital emergency room – without being admitted to the hospital. ",How often home health patients had to be admitted to the hospital 
108250,ACE HOME HEALTH SERVICES CORP,175 FONTAINEBLEAU BLVD SUITE 1-P,MIAMI,FL,33172,3054850933,PROPRIETARY,1/17/2006,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103187,RENAISSANCE HEALTH GROUP INC,4311 W WATERS AVE STE 205,TAMPA,FL,33614,8136583670,PROPRIETARY,4/4/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
683101,FAMILY LIFE CARE INC,609 5TH ST STE 6,LIVE OAK,FL,32064,3863645515,PROPRIETARY,6/8/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
107726,WEBB HOME HEALTHCARE NETWORK CORP,6965 PIAZZA GRANDE AVE STE 314,ORLANDO,FL,32835,4072036900,PROPRIETARY,9/16/2002,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
107708,UNISOURCE HOME HEALTH SERVICES,7440 SW 50 TERR   STE 104,MIAMI,FL,33155,3057406151,PROPRIETARY,6/6/2002,Y,N,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108252,"SIGHTLINEWORKS, LLC",801 NORTH POINTE PKWY STE 3,WEST PALM BEACH,FL,33407,5612446055,PROPRIETARY,1/5/2006,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103142,A & Y HOME CARE SERVICES INC,5770 NW 72ND AVE,DORAL,FL,33166,3056298609,PROPRIETARY,11/19/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109657,AMNA HEALTHCARE SERVICES INC,12811 KENWOOD LN UNIT 201,FORT MYERS,FL,33907,2399364089,PROPRIETARY,3/11/2011,Y,Y,N,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109749,AP HOME HEALTH CARE LLC,1035 S STATE RD 7 STE 315-18,WELLINGTON,FL,33414,8886887962,PROPRIETARY,9/6/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109431,HENRIETTE HOME HEALTH SERVICES INC,633 NE 167 ST  STE 1009,NORTH MIAMI BEACH,FL,33162,3056538461,PROPRIETARY,10/27/2009,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,18,14
103152,CENTURY HEALTH CARE AGENCY INC,9594 NW 41ST ST STE 107,DORAL,FL,33178,3055996244,PROPRIETARY,1/8/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103189,HATS HOME HEALTH NURSING SERVICES LLC,3100 S CONGRESS AVE UNIT 1,BOYNTON BEACH,FL,33426,5612923097,PROPRIETARY,3/20/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103178,JOMAREG HEALTH SERVICES,6151 MIRAMAR PARKWAY SUITE 111,MIRAMAR,FL,33023,7542632210,PROPRIETARY,2/26/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103130,GOLD TEAM HOME HEALTH AGENCY,10616 RIVERVIEW DR,RIVERVIEW,FL,33578,8134430528,PROPRIETARY,7/16/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109191,HEALING TOUCH HOME HEALTH CORP,3383 NW 7 ST  STE 207,MIAMI,FL,33125,3056437999,PROPRIETARY,3/10/2009,Y,Y,Y,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103188,FIRST AT HOME INC,5055 S CONGRESS AVE STE 301,ATLANTIS,FL,33462,5619638109,PROPRIETARY,4/29/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108362,"TRUST CARE HOME HEALTH SERVICES, INC",5001 SW 74 COURT SUITE 103,MIAMI,FL,33155,3056679255,PROPRIETARY,10/10/2006,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,8,11
109784,NURSEFINDERS OF CENTRAL FLORIDA,3660 MAGUIRE BLVD STE 104,ORLANDO,FL,32803,4076746870,PROPRIETARY,2/3/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103182,HEALING HANDS HEALTH CARE INC,11117 OCKEECHOBEE RD STE 116,HIALEAH GARDENS,FL,33018,3056405056,PROPRIETARY,4/11/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103181,SUNRISE HOME HEALTH CARE INC,9380 SW 72ND ST STE B140,MIAMI,FL,33173,3055961169,PROPRIETARY,2/15/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108267,IGMA HOME HEALTH CARE CORP,8040 NW 155 ST STE 212,MIAMI LAKES,FL,33016,3058237461,PROPRIETARY,2/20/2006,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
103170,SIMONE HEALTH CARE LLC,9365 US HWY 19 N STE D,PINELLAS PARK,FL,33782,7276234852,PROPRIETARY,1/28/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109262,UNITED STATES HOME HEALTH SERVICES INC,11117 W OKEECHOBEE RD  STE 211,HIALEAH GARDENS,FL,33018,3058244937,PROPRIETARY,4/10/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,12,9
109477,"MIAMI HOME CARE SERVICES, CORP",6555 NW 36 ST STE 311,VIRGINIA GARDENS,FL,33166,7862658484,PROPRIETARY,12/3/2009,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103175,QUALITY LIVING HOME HEALTH CARE LLC,8800 49TH ST N STE 303,PINELLAS PARK,FL,33782,7278036982,PROPRIETARY,2/20/2013,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103191,PROFESSIONAL NURSES HOME CARE INC,3200 N FEDERAL HWY STE 206-8,BOCA RATON,FL,33431,5613626620,PROPRIETARY,2/1/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108167,"D & N HOME HEALTH SERVICES, INC.",1140 W 50 ST STE 305,HIALEAH,FL,33012,3058276965,PROPRIETARY,4/19/2005,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,10,11
109745,ACCESS NURSECARE INC,20801 BISCAYNE BLVD SUITE 403,AVENTURA,FL,33180,3056517727,PROPRIETARY,6/15/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103119,HIGH CLASS HOME CARE INC,15200 JOG RD  STE 201,DELRAY BEACH,FL,33446,5618944002,PROPRIETARY,5/5/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109263,OCHA HOME HEALTH SERVICES CORP,5545 SW 8TH STREET SUITE 107,CORAL GABLES,FL,33134,7868665904,PROPRIETARY,5/1/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
103176,SOUTH FLORIDA PEDIATRIC HOMECARE INC,20451 NW 2 AVE STE 101,MIAMI GARDENS,FL,33169,3052495218,PROPRIETARY,12/21/2012,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109499,"DPS HOME HEALTH AGENCY, INC.",900 FEDERAL HWY UNIT 102,LAKE PARK,FL,33403,5613374454,PROPRIETARY,2/16/2010,Y,Y,Y,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,5,14
109104,ADVANCED HOMECARE INC,6816 SOUTHPOINT PKWY  UNIT 600,JACKSONVILLE,FL,32216,9044705000,PROPRIETARY,11/26/2008,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,16,18
109767,CARING FIRST INC,4013 CLARCONA OCOEE ROAD,ORLANDO,FL,32810,4078867933,VOLUNTARY NON-PROFIT - PRIVATE,2/8/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
108244,COMPASS HOME HEALTH CARE LLC,16635 NE 19 AVENUE,MIAMI,FL,33162,3059447777,VOLUNTARY NON-PROFIT - PRIVATE,12/5/2005,Y,Y,N,N,N,N,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109551,ACCESSIBLE HOME HEALTH CARE OF SOUTH MIAMI-DADE,7430 SW 41ST SUITE 201,MIAMI,FL,33155,3052636858,PROPRIETARY,4/30/2010,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
109385,MEDICAL PERSONNELS SERVICES INC,4507 N HABANA AVENUE,TAMPA,FL,33614,8135987268,PROPRIETARY,7/23/2009,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109677,RELIABLE HEALTH CARE INC,2575 KURT ST STE 104,EUSTIS,FL,32726,3523573830,PROPRIETARY,3/25/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,13,12
109332,"MARIA HOME HEALTH SERVICES, INC.",5575 S SEMORAN BLVD STE 38,ORLANDO,FL,32822,4073812424,PROPRIETARY,5/28/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,10,14
109794,"MEDISTAFF HEALTH CARE SERVICES, INC.",9050 PINES BLVD. STE 425-422,PEMBROKE PINES,FL,33024,9542726156,PROPRIETARY,5/11/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
108083,TRANSITIONAL HOME CARE,3275 W HILLSBORO BLVD STE 301,DEERFIELD BEACH,FL,33442,8662131817,PROPRIETARY,8/5/2004,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109140,FIRST CARE HOME SERVICES INC,2040 NE 163RD STREET - #303,NORTH MIAMI BEACH,FL,33162,3059459025,PROPRIETARY,1/9/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103185,ATLANTIC HOME CARE LLC,10 FAIRWAY DR STE 212,DEERFIELD BEACH,FL,33441,9543631363,PROPRIETARY,4/22/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108122,MONEF HEALTH SERVICES INC,300 NW 183RD STREET UNIT 1,MIAMI GARDENS,FL,33169,3059446685,PROPRIETARY,12/10/2004,Y,Y,Y,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103179,MGN HEALTHCARE SERVICES,111 NW 183 ST   STE 350,MIAMI,FL,33169,3057704650,PROPRIETARY,4/2/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103172,HOME CARE OF TAMPA BAY LLC,3626 US HWY 301 N,ELLENTON,FL,34222,9414797800,PROPRIETARY,1/31/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108081,"TRINITY HEALTH CARE SERVICES, INC.",3951 N HAVERHILL RD STE 202-204,WEST PALM BEACH,FL,33417,5614717676,PROPRIETARY,6/30/2004,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
109405,"BREEZE HEALTH CARE, INC.",318 E DANIA BEACH BLVD,DANIA,FL,33004,9549204064,PROPRIETARY,11/8/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,5,15
103154,CARING FOR YOU HOME HEALTH INC,16969 NW 67TH AVE STE 204,HIALEAH,FL,33015,3058185516,PROPRIETARY,10/1/2012,Y,Y,Y,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,199,199
109362,1ST CHOICE HEALTHCARE SERVICES LLC,705 INGRAHAM AVE STE 8,HAINES CITY,FL,33844,8634223600,PROPRIETARY,9/9/2009,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1,18
103131,NEW SKY HOME HEALTH CARE CORP,"7333 SW 24TH ST, STE 105",MIAMI,FL,33155,3055586454,PROPRIETARY,4/12/2012,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
107746,"NATIONWIDE HEALTHCARE SERVICES, INC.",16811 NE 6TH AVE,NORTH MIAMI BEACH,FL,33162,3056541264,PROPRIETARY,12/5/2002,Y,N,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109735,DEPENDABLE NIGHTINGALES AGENCY INC,499 STATE ROAD 434 NORTH STE 2125,ALTAMONTE SPRINGS,FL,32714,4079650181,PROPRIETARY,7/28/2011,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103184,CENTRAL FLORIDA HOME HEALTH LLC,633 N DONNELLY STREET,MOUNT DORA,FL,32757,3527292582,PROPRIETARY,4/19/2013,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103180,PREFERRED TOUCH HOME CARE INC,5265 OFFICE PARK BLVD UNIT 102,BRADENTON,FL,34203,9415671634,PROPRIETARY,1/31/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103155,BAYSHORE HOME HEALTH CARE INC,8019 N HIMES AVE STE 103,TAMPA,FL,33614,8134435755,PROPRIETARY,1/11/2013,Y,Y,Y,N,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
108432,"VIRTUE HEALTH CARE SERVICES, INC.",901 S STATE RD 7  STE 465,HOLLYWOOD,FL,33023,9549892222,PROPRIETARY,6/26/2007,Y,N,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103196,BOCA HOME CARE AT BROWARD INC,7401 WILES RD STE 229,CORAL SPRINGS,FL,33067,9545093821,PROPRIETARY,5/10/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103177,CHOICE MANOR HOME CARE INC,1428 EAST SEMORAN BLVD SUITE 110,APOPKA,FL,32703,4079498886,PROPRIETARY,2/13/2013,Y,Y,Y,Y,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
109392,KIDCARE NURSING SERVICES,4801 S UNIVERSITY DRIVE SUITE 133,DAVIE,FL,33328,9545330015,PROPRIETARY,9/15/2009,Y,Y,N,N,N,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103190,MANAGED HEALTHCARE SOLUTIONS INC,20 W 49TH ST STE B-REAR,HIALEAH,FL,33012,3055561220,PROPRIETARY,3/15/2013,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
103151,ACE HOMECARE,4901 CLARK ROAD,SARASOTA,FL,34233,9413555001,PROPRIETARY,2/22/2012,Y,Y,Y,Y,Y,Y,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201
107586,GENTIVA HEALTH SERVICES,1832 SE PORT ST LUCIE BLVD,PORT SAINT LUCIE,FL,34952,7723353245,PROPRIETARY,8/19/1998,Y,Y,Y,Y,Y,Y,94,91,97,97,63,73,95,99,99,199,95,99,97,69,61,78,73,81,96,72,9,15
107177,"VISITING NURSE ASSOCIATION OF FLORIDA, INC.",2400 SE MONTEREY RD  STE 300,STUART,FL,34996,7722861844,VOLUNTARY NON-PROFIT - PRIVATE,7/1/1978,Y,Y,Y,Y,Y,Y,96,98,98,93,73,78,95,100,98,96,96,97,99,67,74,80,76,73,93,66,10,15
107633,"GUARDIAN CARE SERVICES, INC.",5777 NW 151 STREET,MIAMI LAKES,FL,33014,3058191000,PROPRIETARY,2/28/2001,Y,Y,Y,Y,Y,Y,99,93,100,99,35,33,98,99,100,100,99,95,97,61,46,59,68,53,98,53,11,13
108032,CONFIDENT CARE OF FLORIDA CORP,20601 EAST DIXIE HWY STE 360,AVENTURA,FL,33180,3059339337,PROPRIETARY,3/4/2004,Y,Y,Y,Y,Y,Y,90,98,100,99,52,45,96,97,100,199,98,90,97,51,44,55,68,42,199,55,15,11
107794,RECOVERY HOME CARE SERVICES,5585 MARQUESAS CIRCLE,SARASOTA,FL,34233,9419292369,PROPRIETARY,9/11/2003,Y,Y,Y,N,Y,Y,97,92,100,100,92,85,59,100,100,199,98,100,100,69,69,72,68,66,92,61,12,12
108012,ASSOCIATED HOME HEALTH CARE,1710 CORPORATE DR,BOYNTON BEACH,FL,33426,5612729494,PROPRIETARY,12/30/2003,Y,Y,Y,Y,Y,Y,99,98,99,89,86,96,60,99,80,199,51,79,98,34,51,58,67,62,95,54,9,14
108026,SWEET CARE HOME HEALTH AGENCY INC,2721 SW 137 AVENUE SUITE 103,MIAMI,FL,33185,3054688747,PROPRIETARY,2/10/2004,Y,Y,Y,Y,Y,Y,90,65,100,100,65,35,199,96,91,199,199,199,90,55,41,50,72,68,199,38,1,16
108030,MEDERI CARETENDERS,3800 W EAU GALLIE BLVD STE 103,MELBOURNE,FL,32934,3213080321,PROPRIETARY,2/2/2004,Y,Y,Y,Y,Y,Y,93,84,86,100,70,68,97,99,98,199,97,99,100,66,68,73,75,82,92,55,12,17
108037,PINNACLE HOME HEALTHCARE INC,7041 GRAND NATIONAL DR  STE 212,ORLANDO,FL,32819,4073516330,PROPRIETARY,3/17/2004,Y,Y,Y,Y,Y,Y,85,87,93,93,51,52,88,97,96,199,97,100,100,63,55,71,67,80,87,46,6,18
108048,NURSE ON CALL,15215 CORTEZ BLVD,BROOKSVILLE,FL,34613,3526848852,PROPRIETARY,5/4/2004,Y,Y,Y,Y,Y,Y,89,88,99,97,61,63,93,98,99,96,97,96,96,70,63,73,66,72,90,61,10,17
108120,SUNCREST OMNI,2211 ST ANDREWS BLVD HWY 390,PANAMA CITY,FL,32405,8502154061,PROPRIETARY,9/30/2004,Y,Y,Y,Y,Y,Y,94,89,98,98,68,66,95,98,98,100,98,99,97,66,65,72,62,67,91,53,13,16
108155,COMMUNITY HOME HEALTH SERVICES,2221 LEE RD STE 28,WINTER PARK,FL,32789,7726643322,VOLUNTARY NON-PROFIT - PRIVATE,4/13/2005,Y,Y,Y,Y,Y,Y,90,89,100,99,75,64,92,100,99,199,98,100,98,64,51,73,64,65,88,53,11,16
108220,TENDRA HOME HEALTH INC,3157 E 4 AVE,HIALEAH,FL,33013,3056962323,PROPRIETARY,10/17/2005,Y,Y,N,N,Y,Y,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199
108237,LIFELINE HOME HEALTHCARE PROVIDERS INC,8000 SW 67 AVE 2ND FLOOR,MIAMI,FL,33143,3052632757,PROPRIETARY,12/9/2005,Y,Y,Y,Y,Y,Y,100,100,100,100,32,54,98,100,99,100,98,100,100,63,48,73,80,61,199,42,8,17
108350,A PLUS HOME CARE AGENCY INC,317 N KROME AVE,HOMESTEAD,FL,33030,3052450051,PROPRIETARY,9/19/2006,Y,Y,Y,Y,Y,Y,100,84,100,100,88,93,199,100,98,199,199,199,89,62,74,55,90,30,199,11,199,199
108274,CONFICARE HOME HEALTH SOLUTIONS,630 NE JENSEN BEACH BLVD UNIT 630,JENSEN BEACH,FL,34957,7722255474,PROPRIETARY,3/9/2006,Y,Y,Y,Y,Y,Y,98,92,99,98,70,68,90,100,97,199,99,99,99,68,56,73,80,77,87,55,13,15
108191,ACE HOMECARE,3656 INNOVATION DR,LAKELAND,FL,33813,8636441968,PROPRIETARY,8/12/2005,Y,Y,Y,Y,Y,Y,90,93,100,100,60,61,91,98,96,93,96,100,100,58,54,69,70,67,95,55,9,19
108226,HELPING HANDS HOME CARE INC,1630 SE 18TH ST UNIT 601,OCALA,FL,34471,3528409576,PROPRIETARY,11/4/2005,Y,Y,Y,Y,Y,Y,94,93,90,99,75,73,94,99,99,199,95,99,97,60,54,71,61,65,98,49,13,17
108287,UNITED HEALTH PROVIDERS INC,"1681 W 37 ST, STE 14",HIALEAH,FL,33012,3058250633,PROPRIETARY,4/18/2006,Y,Y,Y,Y,Y,Y,100,100,100,100,3,86,97,100,98,199,76,77,100,85,92,86,93,20,199,0,6,14
108310,"CERTIFIED HEALTH CARE SERVICES, INC.",3296 N STATE ROAD 7,LAUDERDALE LAKES,FL,33319,9547542400,PROPRIETARY,6/8/2006,Y,Y,Y,Y,Y,Y,78,88,96,94,75,64,199,84,100,199,199,199,89,62,39,55,199,199,199,35,199,199
108342,INFINITY HOME CARE OF BROWARD,4577 NOB HILL RD STE 208,SUNRISE,FL,33351,9547140556,PROPRIETARY,7/20/2006,Y,Y,Y,Y,Y,Y,98,96,96,100,58,54,97,97,99,199,98,100,100,66,64,74,73,80,100,47,12,16
108346,"AMNA HEALTHCARE SERVICES, INC.",6625 MIAMI LAKES DRIVE SUITE 362,MIAMI LAKES,FL,33014,3057773835,PROPRIETARY,8/28/2006,Y,Y,Y,Y,Y,Y,96,199,100,100,6,2,199,98,199,199,199,100,100,199,199,199,199,199,199,199,15,13
108394,ON THE WAY HOME CARE INC,4005 NW 114 AVENUE  UNIT 4,DORAL,FL,33178,3055915691,PROPRIETARY,2/28/2007,Y,Y,Y,Y,Y,Y,97,3,100,100,100,91,199,100,199,199,18,199,94,23,14,44,199,199,199,199,199,199
108336,"A PLUS HOME HEALTH CARE, INC",2101 NW 33RD ST STE 2900,POMPANO BEACH,FL,33069,9545860770,PROPRIETARY,8/16/2006,Y,Y,Y,Y,Y,Y,90,97,100,99,66,67,97,100,99,199,99,100,100,51,43,60,72,48,199,36,10,19
108396,MAM HOME HEALTH ENTERPRISES,1350 SW 57 AVE STE 315,WEST MIAMI,FL,33144,3055456710,PROPRIETARY,3/7/2007,Y,Y,Y,N,N,Y,97,8,100,34,4,3,100,98,100,199,199,96,22,55,23,77,79,44,199,20,8,13
109439,ARIAMNI HOME HEALTH CORP,947 SW 87 AVE,MIAMI,FL,33174,3052324463,PROPRIETARY,12/22/2009,Y,Y,Y,N,N,Y,98,99,100,99,46,75,83,99,100,199,199,199,98,37,26,61,81,74,199,5,6,12
108450,"ULTIMATE HOME CARE, INC.","1001 N FEDERAL HWY, STE 244",HALLANDALE BEACH,FL,33009,9544560020,PROPRIETARY,8/15/2007,Y,Y,Y,Y,Y,Y,98,99,100,99,44,1,100,100,100,199,100,100,100,71,48,56,82,60,199,40,9,13
109442,FLORIDA FIRST CARE INC,854 DUNCAN DRIVE,TAVARES,FL,32778,3527352008,PROPRIETARY,7/28/2009,Y,Y,Y,Y,Y,Y,98,97,100,100,83,84,94,100,98,199,94,100,100,60,67,71,67,78,95,56,8,14
109045,SAN LAZARO HOME HEALTH INC,2742 SW 8TH ST SUITE 8,MIAMI,FL,33135,3056425009,PROPRIETARY,9/15/2008,Y,Y,Y,Y,Y,Y,85,72,94,85,94,95,84,83,76,199,68,70,22,37,25,57,90,54,199,19,6,14
108488,INFINITY HOMECARE OF LAKELAND LLC,1519 6TH STREET SE,WINTER HAVEN,FL,33880,8636866790,PROPRIETARY,3/5/2008,Y,Y,Y,Y,Y,Y,95,90,93,100,57,56,93,100,97,85,94,99,100,72,65,78,75,77,94,58,9,17
109500,PROFESSIONAL HOME HEALTH LLC,3798 W 12 AVE   STE B,HIALEAH,FL,33012,3058203993,PROPRIETARY,9/3/2009,Y,Y,Y,Y,Y,Y,98,75,100,100,8,6,28,98,94,199,8,2,100,72,55,79,79,25,199,22,10,11
109015,NEILI HOME HEALTH CARE AGENCY INC,10651 N KENDALL DR   STE 219,MIAMI,FL,33176,7866217946,PROPRIETARY,4/21/2008,Y,Y,Y,N,N,Y,100,100,100,100,91,79,199,98,100,199,95,98,98,43,51,79,99,34,199,44,3,7
109382,"LAKEVIEW TERRACE HOME HEALTH SERVICES, L.L.C.",110 LODGE TERR DR,ALTOONA,FL,32702,3526692133,PROPRIETARY,9/17/2009,Y,Y,Y,Y,Y,Y,85,83,100,100,92,94,199,99,100,199,199,199,99,45,35,60,66,37,199,64,15,19
109157,HAPPY HEART HOME HEALTH CARE INC,50 LINDSAY CT #101,HIALEAH,FL,33010,3053624585,PROPRIETARY,2/27/2009,Y,Y,Y,Y,Y,Y,97,100,100,100,93,96,100,100,100,199,100,100,100,77,95,79,81,64,199,43,4,15
109107,DIVINE HEALTH CARE CORP,106B SW 27 AVE,MIAMI,FL,33135,3055413728,PROPRIETARY,12/23/2008,Y,Y,Y,Y,Y,Y,97,90,100,100,92,71,90,98,100,199,100,100,98,56,39,64,50,13,199,26,6,24
