"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"677867","BRIGHT HOME HEALTH","1805 EAST BRANCH HOLLOW DRIVE","CARROLLTON","TX","75007","9728208240","Proprietary",3/17/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"557753","BRIGHT HORIZONS HOME HEALTH","10511 WESTERN AVENUE","LOS ANGELES","CA","90047","3236001100","Proprietary",11/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",41,47,48,73,58,36,55,33,24,64
"058196","BRIGHT LIGHT","5528 N PALM,  #111","FRESNO","CA","93704","5594460900","Proprietary",9/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",37,56,44,50,60,28,55,21,17,74
"067044","BRISTLECONE HEALTH SERVICES","60 MAIN STREET UNIT H","FRISCO","CO","80443","9706685604","Voluntary Non Profit - Private",4/1/1979 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,199,32,58,199,199,29,21,66
"497439","BRISTOL HOME HEALTH SERVICES","29 LANCASTER STREET","BRISTOL","VA","24201","2764664939","Proprietary",9/12/1990 0:00:00,"Y","Y","Y","Y","N","Y",49,62,55,67,64,47,65,29,8,68
"077198","BRISTOL HOSP HOME CARE AGENCY","7 NORTH WASHINGTON STREET","PLAINVILLE","CT","06062","8605854752","Voluntary Non Profit - Private",11/4/1993 0:00:00,"Y","Y","Y","Y","Y","Y",40,57,62,64,61,39,75,33,33,65
"248004","BRISTOL PLACE HOME HEALTH SERV","412 RIDGEWOOD AVENUE SOUTH","MINNEAPOLIS","MN","55403","6128710805","Proprietary",9/21/1994 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,64,41,32
"377266","BRISTOW MEMORIAL HOSPITAL HC","124 WEST 4TH","BRISTOW","OK","74010","9183675644","Voluntary Non Profit - Other",11/9/1993 0:00:00,"Y","Y","Y","Y","Y","Y",29,15,7,42,64,32,44,34,25,59
"679016","BRIT TEX NURSING SERVICES INC","6655 FIRST PARK TEN BLVD SUITE 102","SAN ANTONIO","TX","78213","2107333246","Proprietary",1/25/2001 0:00:00,"Y","Y","Y","Y","N","Y",50,58,60,69,74,51,67,32,7,66
"453107","BRITE HEALTH SERVICES LLC","7146 OAKLAWN","SAN ANTONIO","TX","78229","2103488281","Proprietary",6/22/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"677922","BRM HOME HEALTH PLLC","2809 S EXPRESSWAY 83 STE A","HARLINGEN","TX","78550","9563641240","Proprietary",4/28/2006 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"677415","BRMC HOME CARE","705 EAST FELT","BROWNFIELD","TX","79316","8066370063","Government - Local",6/21/1991 0:00:00,"Y","Y","Y","Y","Y","Y",50,60,41,68,61,26,61,32,9,62
"227006","BROCKTON VNA","500 BELMONT STREET, SUITE 200","BROCKTON","MA","02301","5085872121","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,55,62,60,55,37,53,36,26,60
"287092","BRODSTONE MEMORIAL HOME HEALTH","530 EAST 11TH STREET","SUPERIOR","NE","68978","4028793910","Voluntary Non Profit - Private",5/18/1995 0:00:00,"Y","Y","Y","Y","N","Y",24,32,199,54,61,26,44,28,19,66
"147111","BROMENN HOME HEALTH SERVICES","1322 S. MAIN STREET","NORMAL","IL","61761","3098880930","Voluntary Non Profit - Other",4/1/1974 0:00:00,"Y","Y","Y","Y","Y","Y",23,36,39,50,47,33,64,24,20,73
"237288","BRONSON HOME HEALTH CARE","820 JOHN STREET","KALAMAZOO","MI","49001","2693417272","Voluntary Non Profit - Private",10/6/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,62,69,56,73,50,65,24,23,73
"337293","BROOKDALE HOSPITAL MC CHHA","1 BROOKDALE PLAZA","BROOKLYN","NY","11212","7182405343","Voluntary Non Profit - Private",1/19/1993 0:00:00,"Y","Y","Y","Y","Y","Y",39,44,40,80,68,41,57,31,20,67
"337108","BROOKHAVEN MEM HOSP CHHA","103 W MAIN ST","PATCHOGUE","NY","11772","6317583600","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",41,58,57,74,65,45,70,29,23,68
"437030","BROOKINGS HOSPITAL HHA","300 22ND AVE","BROOKINGS","SD","57006","6056967700","Government - Local",8/21/1985 0:00:00,"Y","Y","Y","Y","N","Y",23,43,19,56,47,26,42,21,22,76
"397614","BROOKLINE HOME CARE HOSPICE","3901 SOUTH ATHERTON ST","STATE COLLEGE","PA","16801","8144664800","Proprietary",12/13/1994 0:00:00,"Y","Y","Y","Y","Y","Y",40,70,64,75,63,42,64,18,18,75
"337139","BROOKLYN HOSP CTR HHSD CHHA","100 PARKSIDE AVENUE","BROOKLYN","NY","11226","7189405600","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",33,62,73,86,60,54,73,38,29,61
"227486","BROOKSBY VILLAGE, INC","100 BROOKSBY VILLAGE DRIVE","PEABODY","MA","01960","9785367868","Voluntary Non Profit - Other",10/5/2005 0:00:00,"Y","Y","Y","Y","Y","Y",29,50,54,61,62,33,45,20,21,78
"497415","BROOKSIDE HOME HEALTH CARE","460 MCLAWS CIRCLE, SUITE 250","WILLIAMSBURG","VA","23185","7572532536","Proprietary",1/13/1988 0:00:00,"Y","Y","Y","Y","Y","Y",37,54,52,55,60,39,57,22,22,75
"397173","BROOKVILLE NEW BETHLEHEM HHC","240 ALLEGHENY BLVD STE M","BROOKVILLE","PA","15825","8148493739","Voluntary Non Profit - Other",4/28/1982 0:00:00,"Y","Y","Y","Y","Y","Y",33,56,47,55,57,40,53,32,10,67
"108325","BROWARD CARE AT HOME, INC.","6099 STIRLING RD SUITE 209","DAVIE","FL","33314","9545575783","Proprietary",6/22/2006 0:00:00,"Y","Y","N","N","Y","N",201,201,201,201,201,201,201,201,201,201
"107101","BROWARD HOME CARE INC","2700 W CYPRESS CREEK ROAD","FORT LAUDERDALE","FL","33309","9549710500","Proprietary",4/17/1975 0:00:00,"Y","Y","Y","Y","Y","Y",24,40,44,78,64,38,44,18,5,79
"367118","BROWN COUNTY GENERAL HOSPITAL - HOME CARE UNIT","425 HOME STREET","GEORGETOWN","OH","45121","9373787550","Government - State/County",1/10/1972 0:00:00,"Y","Y","Y","Y","N","Y",44,61,58,51,52,33,61,41,22,54
"287112","BROWN COUNTY HOSPITAL HOME HEA","945 EAST ZERO STREET","AINSWORTH","NE","69210","4023872016","Government - State/County",2/21/1997 0:00:00,"Y","Y","Y","Y","N","N",199,199,199,199,199,199,199,38,43,52
"247063","BROWN COUNTY PUBLIC HEALTH","1117 CENTER STREET","NEW ULM","MN","56073","5072336820","Government - State/County",5/26/1971 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"287103","BRYAN LGH HOME HEALTH CARE","2300 SOUTH 16TH TOWER A, SUITE 400","LINCOLN","NE","68502","4024819999","Voluntary Non Profit - Private",2/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",39,56,61,59,62,32,68,25,19,70
"017103","BRYAN W WHITFIELD MEM HOSP","P O BOX 890","DEMOPOLIS","AL","36732","3342890701","Government - Local",12/23/1992 0:00:00,"Y","Y","Y","N","N","Y",37,45,57,62,58,37,63,47,10,47
"167032","BUCHANAN COUNTY HEALTH CENTER","1600 FIRST STREET EAST","INDEPENDENCE","IA","50644","3193342818","Government - State/County",3/19/1969 0:00:00,"Y","Y","Y","Y","N","Y",16,199,7,35,62,26,32,31,40,63
"497020","BUCHANAN GENERAL HOSP HOME HLT","ROUTE 5 BOX 20","GRUNDY","VA","24614","2765318800","Voluntary Non Profit - Other",7/18/1985 0:00:00,"Y","Y","Y","N","N","Y",46,51,59,62,67,48,92,36,23,70
"368067","BUCKEYE HOME HEALTH SERVICES, LLC","655 DEARBORN PARK LANE","WORTHINGTON","OH","43085","6147810357","Proprietary",9/29/2004 0:00:00,"Y","Y","Y","Y","Y","Y",31,199,199,199,44,199,199,24,26,72
"679514","BUENA SUERTE HOME HEALTH CARE","2012 EMORY","MCALLEN","TX","78504","9562797202","Proprietary",7/26/2006 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"167081","BUENA VISTA COUNTY PUBLIC HEAL","1709 EAST RICHLAND","STORM LAKE","IA","50588","7127492548","Government - State/County",6/30/1976 0:00:00,"Y","Y","Y","Y","N","Y",19,199,199,44,42,24,26,35,33,55
"167180","BUENA VISTA REGIONAL MEDICAL C","1525 WEST FIFTH STREET","STORM LAKE","IA","50588","7127492741","Government - State/County",1/22/1986 0:00:00,"Y","Y","Y","Y","Y","Y",29,41,22,45,57,17,49,24,24,69
"197114","BUNKIE HOMECARE","427 EVERGREEN HWY","BUNKIE","LA","71322","3183463312","Government - Local",2/20/1984 0:00:00,"Y","Y","Y","Y","Y","Y",33,46,35,55,58,39,23,41,21,56
"167146","BURGESS HOME HEALTH","1600 DIAMOND STREET","ONAWA","IA","51040","7124232311","Voluntary Non Profit - Private",9/21/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,62,34,66,62,28,50,39,34,51
"527079","BURNETT CTY DHHS","7410 CTY RD K  NO 280","SIREN","WI","54872","7153497600","Government - State/County",6/12/1975 0:00:00,"Y","Y","Y","N","N","Y",31,53,199,66,64,49,70,20,18,81
"287015","BURT-WASHINGTON HOME HEALTH CARE AND HOSPICE","P O BOX 250, 810 NORTH 22ND STREET","BLAIR","NE","68008","4024262182","Voluntary Non Profit - Private",2/3/1975 0:00:00,"Y","Y","Y","Y","Y","Y",43,60,23,59,63,39,62,27,20,64
"167095","BUTLER COUNTY PHNS","428 SIXTH STREET","ALLISON","IA","50602","3192672934","Government - State/County",6/1/1978 0:00:00,"Y","Y","Y","Y","N","Y",26,29,199,36,46,38,26,42,39,49
"057679","BUTTE HOME HEALTH & HOSPICE","10 CONSTITUTION DR","CHICO","CA","95926","5308950462","Voluntary Non Profit - Private",1/22/1985 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,60,83,73,40,73,22,19,73
"157535","C & A HOME HEALTH CARE INC","6105 MILLER AVENUE","GARY","IN","46403","2199381736","Proprietary",11/6/2001 0:00:00,"Y","Y","Y","Y","N","Y",33,32,45,79,56,21,48,40,41,58
"677938","C & C ULTRA HEALTHCARE PROVIDERS INC","8410 TAMAYO DRIVE SUITE 200","HOUSTON","TX","77083","2812776658","Proprietary",5/18/2006 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201
"457953","C & L HOME HEALTHCARE AGENCY","8914 PECAN PLACE DR","HOUSTON","TX","77071","8326617694","Proprietary",12/5/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"458129","C C HOME HEALTH CENTRAL INC","6448 HIGHWAY 290 EAST SUITE E102","AUSTIN","TX","78723","5124197738","Proprietary",8/5/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,48,15,39
"447519","C M C HOME C A R E","79 SOUTH MAIN STREET","CROSSVILLE","TN","38555","9314567200","Voluntary Non Profit - Private",1/25/1991 0:00:00,"Y","Y","N","Y","N","Y",48,46,37,75,73,50,72,28,26,73
"679456","C N E HOME HEALTH SERVICES INC","6201 BOHNOMME STREET SUITE #409S","HOUSTON","TX","77036","2812380362","Proprietary",3/9/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"673198","C N G HOME HEALTH INC","1224 CROSSTIMBERS SUITE A","HOUSTON","TX","77022","7136954602","Proprietary",4/27/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,43,32,53
"459307","C N HEALTHCARE SERVICES INC","13250 SOUTH GESSNER","MISSOURI CITY","TX","77489","7137855328","Proprietary",6/18/1997 0:00:00,"Y","Y","Y","Y","Y","N",199,199,199,199,199,199,199,199,199,199
"237581","C&S HOME HEALTH CARE SERVICES, LLC","19678 HARPER AVENUE","GRANT TOWNSHIP","MI","48032","3134172262","Proprietary",9/14/2005 0:00:00,"Y","Y","Y","Y","Y","Y",17,15,21,26,25,6,16,35,42,45
"347021","CABARRUS HEALTH ALLIANCE/HOME","280 CONCORD PARKWAY STE 110B","CONCORD","NC","28027","7049201150","Government - State/County",3/12/1969 0:00:00,"Y","Y","Y","Y","Y","Y",37,54,43,73,62,32,54,36,33,61
"517059","CABELL HUNTINGTON HOSPITAL HOME HEALTH","1340 HAL GREER BOULEVARD","HUNTINGTON","WV","25701","3045262075","Voluntary Non Profit - Private",8/16/1985 0:00:00,"Y","Y","Y","Y","Y","Y",55,51,43,63,59,37,56,26,21,72
"337412","CABRINI CENTER FOR NURSING & REHABILITATION LTHHCP","542 EAST FIFTH STREET","NEW YORK","NY","10009","2123586290","Voluntary Non Profit - Religious Affiliations",1/16/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,77,66,24
"679240","CADOR HOME HEALTH SERVICES","11020 AUDELIA ROAD SUITE C207","DALLAS","TX","75243","2145535100","Proprietary",3/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,17,5,74
"207071","CALAIS REGIONAL HOSPITAL H H A","43 PALMER STREET","CALAIS","ME","04619","2074547200","Voluntary Non Profit - Private",9/8/1998 0:00:00,"Y","Y","Y","Y","Y","Y",37,63,52,43,43,45,65,15,25,83
"177288","CALDWELL COMMUNICARE","601 S OSAGE","CALDWELL","KS","67022","6208456497","Voluntary Non Profit - Other",7/12/1995 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,51,45,46
"347079","CALDWELL COUNTY HOME HEALTH AG","1966 B MORGANTON BLVD SW","LENOIR","NC","28645","8284268401","Government - State/County",7/1/1975 0:00:00,"Y","Y","Y","Y","Y","Y",47,61,50,60,60,39,54,29,25,68
"187102","CALDWELL COUNTY HOSPITAL HHA","101 HOSPITAL DRIVE","PRINCETON","KY","42445","2703650493","Government - State/County",10/30/1984 0:00:00,"Y","Y","Y","Y","N","Y",40,62,42,77,68,41,71,39,34,60
"477010","CALEDONIA HOME HEALTH CARE","PO BOX 383 SHERMAN DRIVE","SAINT JOHNSBURY","VT","05819","8027488116","Voluntary Non Profit - Private",6/28/1968 0:00:00,"Y","Y","Y","Y","Y","Y",33,34,47,65,57,44,64,31,25,63
"167114","CALHOUN COUNTY DEPARTMENT OF H","501 COURT STREET","ROCKWELL CITY","IA","50579","7122978323","Government - Local",9/25/1979 0:00:00,"Y","Y","Y","Y","Y","Y",32,42,39,43,57,33,44,31,27,58
"147052","CALHOUN COUNTY HEALTH DEPARTME","210 FRENCH STREET P O BOX 158","HARDIN","IL","62047","6185762428","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","N","Y",32,61,199,50,57,26,51,28,25,67
"047877","CALHOUN COUNTY HEALTH UNIT","1119 PRESTRESS DRIVE","HAMPTON","AR","71744","8707982808","Government - State/County",5/22/1974 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"557404","CALIFORNIA  HOME CARE AND HOSPICE, INC","3381 G STREET","MERCED","CA","95340","2097222273","Proprietary",6/2/1994 0:00:00,"Y","Y","N","N","Y","Y",43,44,57,58,68,39,46,27,22,71
"058055","CALIFORNIA CARESOURCE, LLC","8383 WILSHIRE BLVD SUITE 112A","BEVERLY HILLS","CA","90211","3108588001","Proprietary",4/28/2000 0:00:00,"Y","Y","Y","Y","Y","Y",36,70,79,79,85,66,77,18,10,81
"058061","CALIFORNIA HOME HEALTH CARE","5123 SUNSET BLVD, STE 206","LOS ANGELES","CA","90027","3236637904","Proprietary",11/17/2000 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"058034","CALIFORNIA NURSES HOME HEALTH","17418 CHATSWORTH STREET SUITE 200","GRANADA HILLS","CA","91344","8188321889","Voluntary Non Profit - Other",7/17/1998 0:00:00,"Y","Y","Y","Y","Y","Y",22,21,20,60,55,28,37,43,11,53
"527085","CALUMET CTY HLTH DEPT HHC AGCY","206 COURT ST COURTHOUSE","CHILTON","WI","53014","9208491432","Government - State/County",7/20/1976 0:00:00,"Y","Y","Y","Y","N","Y",27,52,53,53,53,22,56,27,20,70
"108179","CALURA HOME HEALTH SERVICES INC","8323 NW 12TH STREET STE 119","MIAMI","FL","33126","3056400703","Proprietary",7/28/2005 0:00:00,"Y","Y","Y","N","Y","Y",63,61,25,85,81,36,75,41,8,59
"679234","CALVARY CARE HEALTH SERVICES","9517 TOWN PARK DRIVE","HOUSTON","TX","77036","7137773174","Proprietary",3/7/2003 0:00:00,"Y","Y","Y","Y","Y","Y",27,199,199,199,199,199,199,15,15,77
"457927","CALVARY HOME HEALTH AGENCY INC","9492 WEBB CHAPEL ROAD","DALLAS","TX","75220","2146540720","Proprietary",12/13/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"337210","CALVARY HOSPITAL CHHA","1740 EASTCHESTER ROAD","BRONX","NY","10461","7184309540","Voluntary Non Profit - Other",8/21/1985 0:00:00,"Y","Y","Y","Y","Y","N",37,49,49,67,58,40,56,35,14,62
"677109","CALVERT HOME HEALTH CARE LTD","8004 INDIANA AVE SUITE B15","LUBBOCK","TX","79423","8067478972","Proprietary",8/21/1987 0:00:00,"Y","Y","Y","Y","Y","Y",39,40,17,51,65,37,46,39,31,58
"397458","CAMBRIA HOME HEALTH INC","1506 RAILROAD ST PO BOX 250","SUMMERHILL","PA","15958","8144954484","Proprietary",3/23/1987 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,63,52,32
"367428","CAMBRIDGE HOME HEALTH CARE INC","3500 WEST MARKET STREET SUITE 3","AKRON","OH","44333","3306659606","Proprietary",2/12/1988 0:00:00,"Y","Y","Y","Y","Y","Y",31,50,47,55,54,34,57,38,30,60
"257097","CAMELLIA HOME HEALTH","3530 MANOR DRIVE, SUITE 1","VICKSBURG","MS","39180","6016386606","Proprietary",1/9/1976 0:00:00,"Y","Y","Y","Y","Y","Y",47,50,46,68,61,42,65,36,30,59
"197194","CAMELLIA HOME HEALTH","1616 S COLUMBIA STREET, SUITES C & D","BOGALUSA","LA","70427","9857350410","Proprietary",8/23/1985 0:00:00,"Y","Y","Y","Y","Y","Y",43,43,34,67,69,45,50,40,27,54
"107229","CAMELLIA HOME HEALTH","4723 W ATLANTIC AVE   SUITES  A-13 & 14","FORT LAUDERDALE","FL","33345","5613811077","Proprietary",3/21/1985 0:00:00,"Y","Y","Y","Y","Y","Y",33,41,45,53,61,29,65,30,5,61
"257091","CAMELLIA HOME HEALTH AND HOSPICE","133 MAYFAIR ROAD","HATTIESBURG","MS","39402","6012680408","Proprietary",6/18/1975 0:00:00,"Y","Y","Y","Y","Y","Y",40,47,39,63,61,42,50,42,30,49
"058204","CAMELOT HOME HEALTH AGENCY","11949 W JEFFERSON BLVD SUITE 106","CULVER CITY","CA","90230","3108222308","Proprietary",10/8/2003 0:00:00,"Y","Y","Y","Y","Y","Y",22,21,38,66,47,22,55,22,7,72
"157117","CAMERON HOME HEALTH CARE N HOSPICE","416 E MAUMEE ST","ANGOLA","IN","46703","2606652141","Voluntary Non Profit - Private",6/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",35,56,22,48,56,31,69,31,29,60
"267140","CAMERON REG MED CTR  HHA","1005 WEST 3RD, SUITE 3","CAMERON","MO","64429","8166325124","Voluntary Non Profit - Other",6/7/1983 0:00:00,"Y","Y","N","N","N","Y",56,61,56,63,67,57,65,27,5,67
"527164","CAMILLUS CARES HOME HLTH","10101 W WISCONSIN AVE","WAUWATOSA","WI","53226","4142582418","Voluntary Non Profit - Religious Affiliations",9/11/1985 0:00:00,"Y","Y","Y","Y","N","Y",42,43,31,49,49,20,49,16,20,80
"537035","CAMPBELL COUNTY MEMORIAL HOSPITAL HOME HEALTH","710 WEST 12TH, BOX 3011","GILLETTE","WY","82716","3076871154","Government - State/County",7/19/1991 0:00:00,"Y","Y","Y","Y","Y","Y",24,35,12,41,46,14,65,28,17,71
"678455","CAMPBELL HOME HEALTH","716 EAST ANDERSON SUITE 101","WEATHERFORD","TX","76086","8173414663","Government - State/County",9/30/1996 0:00:00,"Y","Y","Y","Y","Y","Y",48,60,39,74,65,40,69,33,32,59
"679457","CANAAN HEALTH CARE SERVICES INC","9888 BISSONNET SUITE 560","HOUSTON","TX","77036","7137717611","Proprietary",3/25/2004 0:00:00,"Y","Y","Y","Y","Y","Y",58,58,54,93,88,199,46,29,31,66
"457811","CANDID HOME HEALTH CARE SERVICES","8500 NORTH STEMMONS FREEWAY SUITE 2065","DALLAS","TX","75247","2148790343","Voluntary Non Profit - Private",5/2/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"247125","CANNON FALLS HOME HEALTH","1116 WEST MILL STREET","CANNON FALLS","MN","55009","5072634221","Government - Local",1/3/1983 0:00:00,"Y","Y","Y","Y","N","Y",56,199,199,199,72,199,56,24,23,69
"347127","CAPE FEAR VAL MED CENT","3418 VILLAGE DRIVE","FAYETTEVILLE","NC","28304","9106096740","Government - State/County",9/17/1985 0:00:00,"Y","Y","Y","Y","Y","Y",43,49,56,59,58,41,69,28,24,68
"317012","CAPE MAY COUNTY HEALTH DEPARTMENT HHA","6 MOORE ROAD","CAPE MAY COURT HOUSE","NJ","08210","6094651201","Government - State/County",7/1/1966 0:00:00,"Y","Y","N","N","N","Y",33,46,38,58,53,28,54,37,38,59
"058042","CAPITAL HOME HEALTH AGENCY INC","2818 SOUTH LA CIENIGA AVENUE STE 205","LOS ANGELES","CA","90034","3102535384","Voluntary Non Profit - Private",2/19/1999 0:00:00,"Y","Y","Y","Y","Y","Y",36,37,68,75,66,36,64,46,44,49
"497480","CAPITAL HOME HEALTH CARE INC","105 NORTH VIRGINIA  AVENUE SUITE 200","FALLS CHURCH","VA","22046","7035361090","Proprietary",8/1/1994 0:00:00,"Y","Y","Y","Y","N","Y",39,51,46,60,59,35,59,27,28,69
"107635","CAPITAL HOME HEALTH CORP","223 JOHN KNOX ROAD","TALLAHASSEE","FL","32303","8505534002","Proprietary",3/15/2001 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,42,22,47
"368093","CAPITAL HOMECARE, INC","1000 EAST BROAD STREET, 2ND FLOOR","COLUMBUS","OH","43205","6142516129","Proprietary",3/4/2005 0:00:00,"Y","Y","Y","Y","Y","Y",18,39,199,56,39,31,40,55,32,37
"267219","CAPITAL REGION HOME HEALTH","1125 MADISON ST","JEFFERSON CITY","MO","65109","5736325750","Voluntary Non Profit - Private",10/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",41,50,35,60,58,34,59,25,23,72
"417045","CAPITOL HOME CARE NETWORK, INC","400 RESERVOIR AVE.","PROVIDENCE","RI","02907","4019410002","Proprietary",8/28/1996 0:00:00,"Y","Y","Y","Y","Y","Y",25,55,40,51,42,33,56,42,33,58
"097047","CAPITOL VIEW HOME HEALTH  AT HUH","2041 GEORGIA AVE","WASHINGTON","DC","20060","2028657740","Voluntary Non Profit - Private",7/30/1998 0:00:00,"Y","Y","Y","Y","Y","Y",31,58,199,68,66,40,56,49,42,46
"107777","CAPRI HOME CARE","28050 US HWY 19 NORTH, STE 202","CLEARWATER","FL","33761","7277231800","Proprietary",5/28/2003 0:00:00,"Y","Y","Y","Y","Y","Y",38,35,47,54,58,38,63,34,8,62
"108185","CAPRI HOME CARE","10004 CORTEZ BLVD","BROOKSVILLE","FL","34613","3525922221","Proprietary",7/26/2005 0:00:00,"Y","Y","Y","Y","Y","Y",43,44,70,68,62,24,66,32,6,64
"108219","CAPRI HOME CARE","1908 W BUSSH BLVD","TAMPA","FL","33612","8139308900","Proprietary",10/19/2005 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201
"058104","CAPRI HOME HEALTH AGENCY, INC","5123 W SUNSET BLVD SUITE 207","LOS ANGELES","CA","90027","3236448282","Proprietary",3/5/2002 0:00:00,"Y","Y","Y","Y","Y","Y",58,47,57,80,95,37,40,15,9,83
"457381","CAPROCK HOME HEALTH SERVICES INC","1619 S KENTUCKY STE A510","AMARILLO","TX","79102","8063730483","Proprietary",5/17/1990 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,49,199,199,37,40,58
"457383","CAPROCK HOME HEALTH SERVICES INC","3303 NORTH 3RD STREET SUITE B","ABILENE","TX","79603","3256722264","Proprietary",10/9/1991 0:00:00,"Y","Y","Y","Y","Y","Y",33,51,199,45,56,33,199,16,5,79
"457384","CAPROCK HOME HEALTH SERVICES INC","10767 GATEWAY WEST BLDG 3 SUITE 610","EL PASO","TX","79935","9155986522","Proprietary",11/27/1991 0:00:00,"Y","Y","Y","Y","Y","N",33,39,199,60,82,199,199,36,30,63
"457548","CAPROCK HOME HEALTH SERVICES INC","3411 KNOXVILLE","LUBBOCK","TX","79413","8067922660","Proprietary",1/9/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,45,18,60,59,34,56,41,35,56
"458001","CAPROCK HOME HEALTH SERVICES INC","1123 NORTH MAIN SUITE 215","SAN ANTONIO","TX","78212","2102257003","Proprietary",3/29/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,17,19,86
"227433","CAPUANO HOME HEALTH CARE  INC","200 NORTH MAIN ST, WEST BUILD, STE 1203","EAST LONGMEADOW","MA","01028","4135252124","Proprietary",5/20/1996 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,41,51,43
"457900","CARDINAL HEALTH SERVICES INC","9100 SOUTHWEST FREEWAY SUITE 102","HOUSTON","TX","77074","7137714050","Proprietary",10/5/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"187176","CARDINAL HILL HOME CARE","2050 VERSAILLES ROAD","LEXINGTON","KY","40504","8592545701","Voluntary Non Profit - Private",4/21/2004 0:00:00,"Y","Y","Y","Y","Y","Y",30,68,47,50,63,37,58,19,19,76
"367671","CARDINAL HOME CARE INC","2999 E DUBLIN GRANVILLE ROAD","COLUMBUS","OH","43231","6148999055","Proprietary",3/22/1996 0:00:00,"Y","Y","Y","Y","Y","Y",32,63,75,69,59,22,63,25,7,74
